strategy_id,strategy_hash,strategy_type,symbol,timeframe,constraints,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades
SPY_5m_strategy_38,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_38.parquet,-0.005000364070328889,-1.014238265004985,-0.006663619804164744,41
SPY_5m_strategy_39,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_39.parquet,-0.0003117569879835802,-0.14965696013824228,-0.0020916567363324923,17
SPY_5m_strategy_40,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_40.parquet,0.005409778875934856,0.28702417059111407,-0.018334061769759935,93
SPY_5m_strategy_41,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_41.parquet,0.007675637307784644,0.45478549266568974,-0.012445340147602568,104
SPY_5m_strategy_42,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_42.parquet,0.003177626687756119,0.21822373251208232,-0.011251037464584779,70
SPY_5m_strategy_43,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_43.parquet,-0.008068112962776874,-1.553676036500663,-0.008769807935650631,39
SPY_5m_strategy_44,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_44.parquet,-0.0003117569879835802,-0.14965696013824228,-0.0020916567363324923,17
SPY_5m_strategy_45,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_45.parquet,0.006578258044732221,0.34699740066004714,-0.018334061769759602,93
SPY_5m_strategy_46,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_46.parquet,0.004852173630149226,0.2882455069263974,-0.013490462653451774,104
SPY_5m_strategy_47,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_47.parquet,0.004819335948234693,0.3261973117916943,-0.009871418658271236,74
SPY_5m_strategy_48,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_48.parquet,-0.005354735061343097,-0.9391157031891735,-0.006435162697019492,43
SPY_5m_strategy_49,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_49.parquet,-0.00042649729381916135,-0.20477421008762506,-0.002206192752237768,17
SPY_5m_strategy_50,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_50.parquet,0.005216640128792527,0.27603702869420604,-0.018136941980287147,93
SPY_5m_strategy_51,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_51.parquet,0.0014938179327630419,0.09430360801265998,-0.01607392458345891,98
SPY_5m_strategy_52,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_52.parquet,0.010428452229379825,0.6747547886450582,-0.009482263931979373,74
SPY_5m_strategy_53,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_53.parquet,-0.005829821006497871,-0.9534232824915786,-0.008162801085652704,43
SPY_5m_strategy_54,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_54.parquet,-0.0019556179734739887,-0.7356851835702211,-0.002148049166383448,21
SPY_5m_strategy_55,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_55.parquet,0.004142942997597654,0.220934347268462,-0.01815569843818432,93
SPY_5m_strategy_56,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_56.parquet,0.0027724179330654852,0.16705092782549,-0.016894646379614353,98
SPY_5m_strategy_57,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_57.parquet,0.006684188499758603,0.42704367436466867,-0.013152746116564695,70
SPY_5m_strategy_58,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_58.parquet,-0.008290982235120703,-1.3284413467817875,-0.009945600296379586,45
SPY_5m_strategy_59,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_59.parquet,-0.0019556179734739887,-0.7356851835702211,-0.002148049166383448,21
SPY_5m_strategy_60,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_60.parquet,0.0054909720803513196,0.288923464546042,-0.018222287875669707,97
SPY_5m_strategy_61,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_61.parquet,0.0038588013578044755,0.2202838887096721,-0.018280384211111778,96
SPY_5m_strategy_62,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_62.parquet,0.009684402512468271,0.6197446666721248,-0.012786534708347341,72
SPY_5m_strategy_63,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_63.parquet,-0.011031940009016639,-1.598403334264314,-0.012681984916097622,45
SPY_5m_strategy_64,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_64.parquet,-0.005679651993868551,-1.5278712868252455,-0.0058713651622874785,25
SPY_5m_strategy_65,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_65.parquet,0.0029086330316399067,0.15656392330509064,-0.019756857592018395,95
SPY_5m_strategy_66,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_66.parquet,0.001576736270280099,0.09424849333385606,-0.018242613234583538,94
SPY_5m_strategy_67,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_67.parquet,0.004099373734567369,0.2641750343901248,-0.01648610021344732,68
SPY_5m_strategy_68,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_68.parquet,-0.011678477901199247,-1.6862539792079059,-0.013327444091383978,45
SPY_5m_strategy_69,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_69.parquet,-0.007378454816135083,-1.739769067207776,-0.007569840441351006,23
SPY_5m_strategy_70,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_70.parquet,0.0021446000138523047,0.11763241575333297,-0.019695345079851267,91
SPY_5m_strategy_71,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_71.parquet,0.0002034398557542172,0.01972586415437325,-0.018002999599848524,94
SPY_5m_strategy_72,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_72.parquet,0.005079745527616808,0.32451061477284454,-0.015237742629914397,66
SPY_5m_strategy_73,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_73.parquet,-0.012834987687867838,-1.822343938309566,-0.013874348031073236,47
SPY_5m_strategy_74,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_74.parquet,-0.007970383350341947,-1.8608059001970043,-0.008161654846851718,25
SPY_5m_strategy_75,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_75.parquet,0.0032069318002510006,0.17096785642531162,-0.019672314989636397,99
SPY_5m_strategy_76,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_76.parquet,-0.0005118460100029809,-0.019078916164915593,-0.018514048669109884,96
SPY_5m_strategy_77,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_77.parquet,0.005822563430254224,0.37085225108255526,-0.015175213812560262,70
SPY_5m_strategy_78,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_78.parquet,-0.01165400672436856,-1.6291706158084172,-0.014213569258998193,53
SPY_5m_strategy_79,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_79.parquet,-0.005601986632410849,-1.176662075794905,-0.006064582855507594,31
SPY_5m_strategy_80,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_80.parquet,0.006548739634890222,0.3375967199585818,-0.01941483584165349,97
SPY_5m_strategy_81,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_81.parquet,0.0002581107457346743,0.022691550686221546,-0.018048298694402498,92
SPY_5m_strategy_82,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_82.parquet,0.002376734186158025,0.15402938891753004,-0.01650103774868683,66
SPY_5m_strategy_83,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_83.parquet,0.0022396618583062633,0.16101469687202166,-0.010955832503178664,54
SPY_5m_strategy_84,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_84.parquet,-0.005601986632410849,-1.176662075794905,-0.006064582855507594,31
SPY_5m_strategy_85,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_85.parquet,0.001842786750989145,0.10135750614878432,-0.02267772508453325,93
SPY_5m_strategy_86,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_86.parquet,0.0022123882313493937,0.12769209045313115,-0.01932276534140076,90
SPY_5m_strategy_87,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_87.parquet,0.0005919513525061149,0.044044619302205386,-0.018252207747824656,66
SPY_5m_strategy_88,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_88.parquet,0.0023151625415192,0.165229087026581,-0.011940771648523807,54
SPY_5m_strategy_89,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_89.parquet,-0.007027663332196954,-1.3616295890535521,-0.00794897668494876,29
SPY_5m_strategy_90,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_90.parquet,0.0016575225289066076,0.09176249288400712,-0.023092425760904423,89
SPY_5m_strategy_91,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_91.parquet,0.004985327103210091,0.27792805332565107,-0.018237416381106764,90
SPY_5m_strategy_92,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_92.parquet,-2.054011314889248e-05,0.006418641920014986,-0.018853164155046676,66
SPY_5m_strategy_93,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_93.parquet,0.0018727412019969858,0.13505435322902612,-0.012376900426847581,52
SPY_5m_strategy_94,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_94.parquet,-0.006585663550920828,-1.1143381539128847,-0.007507387006034372,31
SPY_5m_strategy_95,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_95.parquet,-9.208459326837115e-06,0.008995506162731757,-0.023244719816432613,85
SPY_5m_strategy_96,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_96.parquet,0.0016951497812351946,0.09988059539639307,-0.020211995029296492,82
SPY_5m_strategy_97,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_97.parquet,0.0011639326706587294,0.07954746361011894,-0.017690998560056737,66
SPY_5m_strategy_98,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_98.parquet,0.0048523750829623236,0.33562780270797854,-0.01144760991195981,52
SPY_5m_strategy_99,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_99.parquet,-0.007029894284015015,-1.1863712245839877,-0.007507387006034372,31
SPY_5m_strategy_100,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_100.parquet,-0.0005885943133604465,-0.019889819948801995,-0.022566411874796022,87
SPY_5m_strategy_101,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_101.parquet,-0.00045237990489666036,-0.01531805439806209,-0.022706366618316265,84
SPY_5m_strategy_102,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_102.parquet,0.00352112956246331,0.22389200904958947,-0.015378194782947663,72
SPY_5m_strategy_103,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_103.parquet,0.004461684134652311,0.3093808618499508,-0.011831963355624087,54
SPY_5m_strategy_104,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_104.parquet,-0.00767797853031893,-1.2866946113880298,-0.008082030045328814,33
SPY_5m_strategy_105,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_105.parquet,0.0030444543320664597,0.16247254095598973,-0.020688165160266725,89
SPY_5m_strategy_106,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_106.parquet,0.0017967128711779967,0.1052804862584328,-0.02188258164049306,84
SPY_5m_strategy_107,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_107.parquet,0.002272595959608159,0.14612993779089795,-0.014128229748086807,70
SPY_5m_strategy_108,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_108.parquet,0.004344421751744543,0.2912740571620582,-0.014274348067757403,50
SPY_5m_strategy_109,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_109.parquet,-0.01237062213456297,-1.9146469408352247,-0.012772762909191493,31
SPY_5m_strategy_110,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_110.parquet,0.0015175814242436303,0.08570878215300039,-0.020688165160266836,85
SPY_5m_strategy_111,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_111.parquet,-0.00018626303019098067,-0.001365971081115337,-0.019891241607882026,78
SPY_5m_strategy_112,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_112.parquet,0.004451632376013315,0.2793460541872468,-0.012089995996896419,66
SPY_5m_strategy_113,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_113.parquet,0.005061077366748767,0.3376464400562068,-0.013570977980751908,50
SPY_5m_strategy_114,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_114.parquet,-0.013127217664158142,-2.032312134714756,-0.013529050369870288,31
SPY_5m_strategy_115,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_115.parquet,0.0006541322354833845,0.0421791257611664,-0.021335150049596074,85
SPY_5m_strategy_116,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_116.parquet,-0.0024304771347590792,-0.12196494257068267,-0.022240229354545504,76
SPY_5m_strategy_117,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_117.parquet,-0.0007591554736562367,-0.039354754643450465,-0.017110370699086497,66
SPY_5m_strategy_118,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_118.parquet,0.003093878019987617,0.21053031560872512,-0.015501708929786973,46
SPY_5m_strategy_119,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_119.parquet,-0.012500616963345923,-1.9431966060602537,-0.012902704806963872,31
SPY_5m_strategy_120,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_120.parquet,0.0038237268432441684,0.2011459614413659,-0.021784338336697795,81
SPY_5m_strategy_121,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_121.parquet,-0.0032884216977749903,-0.16902450903450225,-0.022861792423596206,78
SPY_5m_strategy_122,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_122.parquet,0.002134246583294974,0.13441542414618893,-0.016778656930565683,62
SPY_5m_strategy_123,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_123.parquet,0.0026103418239611376,0.17895785781975326,-0.015976281219669097,46
SPY_5m_strategy_124,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_124.parquet,-0.012500616963345923,-1.9431966060602537,-0.012902704806963872,31
SPY_5m_strategy_125,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_125.parquet,0.0041587648389498355,0.21763736006283022,-0.020973282959482087,81
SPY_5m_strategy_126,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_126.parquet,-0.0025760781044843473,-0.1308038080603545,-0.023426959741191578,78
SPY_5m_strategy_127,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_127.parquet,0.001273842623672694,0.08344912550974688,-0.017622822809185368,60
SPY_5m_strategy_128,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_128.parquet,0.0032907437482001534,0.22329309312974702,-0.015604241738665703,50
SPY_5m_strategy_129,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_129.parquet,-0.009728315686394762,-1.5655076361634064,-0.010131532349596184,33
SPY_5m_strategy_130,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_130.parquet,0.0037101204048162195,0.19505638060891275,-0.02097328295948242,83
SPY_5m_strategy_131,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_131.parquet,-0.0019438720009671284,-0.09647504308927457,-0.02325146596163996,84
SPY_5m_strategy_132,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_132.parquet,-0.0005358434170831261,-0.023765177674157974,-0.019398355324507066,56
SPY_5m_strategy_133,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_133.parquet,0.003400622273503462,0.2305465748780948,-0.015496432556824202,48
SPY_5m_strategy_134,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_134.parquet,-0.010087131899714441,-1.6139027178558756,-0.010299380014179627,35
SPY_5m_strategy_135,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_135.parquet,0.003683463002304377,0.19638354639980457,-0.02097328295948253,79
SPY_5m_strategy_136,455502cf79db,bollinger_bands,SPY_5m,1m,,traces/signals/bollinger_bands/SPY_5m_strategy_136.parquet,0.0007549155361095128,0.04969859299105975,-0.020610295093017927,82
