strategy_id,strategy_hash,strategy_type,symbol,timeframe,constraints,period,std_dev,trace_path,total_return,sharpe_ratio,max_drawdown,num_trades,win_rate,avg_return_per_trade,total_execution_cost
SPY_5m_strategy_63,001ba0423a6e,bollinger_bands,SPY_5m,1m,,22,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_63.parquet,-0.012016442225163515,-0.33497288930546165,-0.03505271444039193,774,0.5124223602484472,-1.552511915395803e-05,0.0
SPY_5m_strategy_64,e5cc63fb508c,bollinger_bands,SPY_5m,1m,,22,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_64.parquet,0.007531064184134184,0.4160594046576567,-0.014719017339552054,386,0.5510204081632653,1.951052897444089e-05,0.0
SPY_5m_strategy_65,e8fc96c15ce2,bollinger_bands,SPY_5m,1m,,23,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_65.parquet,0.11131509105959991,1.1031313084864307,-0.048278451331855265,2850,0.49057960592549976,3.9057926687578916e-05,0.0
SPY_5m_strategy_66,ede5e6f58198,bollinger_bands,SPY_5m,1m,,23,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_66.parquet,0.17429982531941546,1.8951820385912037,-0.03855011245001927,2594,0.4998794309139137,6.719345617556494e-05,0.0
SPY_5m_strategy_67,046228e4e54b,bollinger_bands,SPY_5m,1m,,23,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_67.parquet,0.05136570032430354,0.8864056507116678,-0.05112861028057447,1610,0.5124593716143012,3.1904161692114e-05,0.0
SPY_5m_strategy_68,93cba16200b6,bollinger_bands,SPY_5m,1m,,23,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_68.parquet,-0.020972421110245554,-0.5852142608778633,-0.03574000750653017,785,0.5116959064327485,-2.671646001305166e-05,0.0
SPY_5m_strategy_69,1b485e663a59,bollinger_bands,SPY_5m,1m,,23,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_69.parquet,-0.0006566616061838282,-0.026261581414706428,-0.012262695705055449,374,0.5325670498084292,-1.755779695678685e-06,0.0
SPY_5m_strategy_70,c249cef528fb,bollinger_bands,SPY_5m,1m,,24,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_70.parquet,0.11884512585760132,1.1619135386138084,-0.04560190255859453,2818,0.49194004524886875,4.217357198637378e-05,0.0
SPY_5m_strategy_71,b3bc478985c8,bollinger_bands,SPY_5m,1m,,24,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_71.parquet,0.1767813227018269,1.9232630188800182,-0.04233807453755778,2554,0.4992836676217765,6.921743253791186e-05,0.0
SPY_5m_strategy_72,cc91a898fba5,bollinger_bands,SPY_5m,1m,,24,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_72.parquet,0.04385824322054099,0.7665451039923841,-0.05910817488021769,1587,0.5140434552199258,2.7635944058311904e-05,0.0
SPY_5m_strategy_73,a0135f1061c2,bollinger_bands,SPY_5m,1m,,24,2.5,traces/signals/bollinger_bands/SPY_5m_strategy_73.parquet,-0.012346985577788017,-0.3273087502655523,-0.03654936952914978,804,0.5097765363128491,-1.5356947236054747e-05,0.0
SPY_5m_strategy_74,2d276ef09977,bollinger_bands,SPY_5m,1m,,24,3.0,traces/signals/bollinger_bands/SPY_5m_strategy_74.parquet,-0.0019450259847543228,-0.09425288406115664,-0.014857166339505401,392,0.5251798561151079,-4.961800981516129e-06,0.0
SPY_5m_strategy_75,b018a6fd2f3b,bollinger_bands,SPY_5m,1m,,25,1.0,traces/signals/bollinger_bands/SPY_5m_strategy_75.parquet,0.12410297549186855,1.2019980328523339,-0.04699905498725332,2788,0.49210342417889585,4.4513262371545394e-05,0.0
SPY_5m_strategy_76,9998eed964f5,bollinger_bands,SPY_5m,1m,,25,1.5,traces/signals/bollinger_bands/SPY_5m_strategy_76.parquet,0.14733479914870107,1.6213317047939944,-0.04730013355060558,2536,0.49870496821285615,5.8097318276301686e-05,0.0
SPY_5m_strategy_77,a2e4b74d4249,bollinger_bands,SPY_5m,1m,,25,2.0,traces/signals/bollinger_bands/SPY_5m_strategy_77.parquet,0.04439353466482121,0.7722226100763251,-0.05918538879933366,1553,0.5133858267716536,2.8585663016626666e-05,0.0
