strategy_id,num_signals,num_trades,total_return,log_return,first_bar_idx,last_bar_idx,avg_trade_duration,win_rate,avg_win,avg_loss
SPY_5m_compiled_strategy_756,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_757,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_758,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_759,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_76,57,29,0.005595299235062523,0.005579703695725781,16,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_760,620,322,-0.03592984797963661,-0.03659121521397463,28,16609,1.704968944099379,0.4720496894409938,0.0010752165560529614,-0.0011766125396119106
SPY_5m_compiled_strategy_761,620,322,-0.03592984797963661,-0.03659121521397463,28,16609,1.704968944099379,0.4720496894409938,0.0010752165560529614,-0.0011766125396119106
SPY_5m_compiled_strategy_762,540,282,-0.04343572481229818,-0.04440729404515789,28,16609,1.7269503546099292,0.4574468085106383,0.0010724357808724896,-0.001194454312272608
SPY_5m_compiled_strategy_763,390,204,-0.03195825476326286,-0.03248006739086351,28,16609,1.7549019607843137,0.4362745098039216,0.0012139231147339242,-0.001221906300888546
SPY_5m_compiled_strategy_764,334,173,-0.02305005047311326,-0.023319856985585825,28,16548,1.5549132947976878,0.47398843930635837,0.0010500524431731417,-0.0012024632673163017
SPY_5m_compiled_strategy_765,334,173,-0.02305005047311326,-0.023319856985585825,28,16548,1.5549132947976878,0.47398843930635837,0.0010500524431731417,-0.0012024632673163017
SPY_5m_compiled_strategy_766,334,173,-0.02305005047311326,-0.023319856985585825,28,16548,1.5549132947976878,0.47398843930635837,0.0010500524431731417,-0.0012024632673163017
SPY_5m_compiled_strategy_767,280,146,-0.013628982408582235,-0.013722709567496461,28,16522,1.5753424657534247,0.4726027397260274,0.0011184247773951132,-0.0011804418078929775
SPY_5m_compiled_strategy_768,171,89,0.009281753076664012,0.009238942308669909,28,16522,1.595505617977528,0.48314606741573035,0.001278481591417886,-0.0009942557852673736
SPY_5m_compiled_strategy_769,171,89,0.009281753076664012,0.009238942308669909,28,16522,1.595505617977528,0.48314606741573035,0.001278481591417886,-0.0009942557852673736
SPY_5m_compiled_strategy_77,57,29,0.005595299235062523,0.005579703695725781,16,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_770,171,89,0.009281753076664012,0.009238942308669909,28,16522,1.595505617977528,0.48314606741573035,0.001278481591417886,-0.0009942557852673736
SPY_5m_compiled_strategy_771,171,89,0.009281753076664012,0.009238942308669909,28,16522,1.595505617977528,0.48314606741573035,0.001278481591417886,-0.0009942557852673736
SPY_5m_compiled_strategy_772,82,42,0.014300011364054788,0.014198730603652716,28,16521,1.8095238095238095,0.47619047619047616,0.0017474056015183894,-0.0009431537012143217
SPY_5m_compiled_strategy_773,82,42,0.014300011364054788,0.014198730603652716,28,16521,1.8095238095238095,0.47619047619047616,0.0017474056015183894,-0.0009431537012143217
SPY_5m_compiled_strategy_774,82,42,0.014300011364054788,0.014198730603652716,28,16521,1.8095238095238095,0.47619047619047616,0.0017474056015183894,-0.0009431537012143217
SPY_5m_compiled_strategy_775,82,42,0.014300011364054788,0.014198730603652716,28,16521,1.8095238095238095,0.47619047619047616,0.0017474056015183894,-0.0009431537012143217
SPY_5m_compiled_strategy_776,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_777,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_778,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_779,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_78,57,29,0.005595299235062523,0.005579703695725781,16,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_780,624,323,0.007673540577935567,0.007644248718186022,28,16609,1.7647058823529411,0.5139318885448917,0.0011560633596400176,-0.0011736450253634198
SPY_5m_compiled_strategy_781,624,323,0.007673540577935567,0.007644248718186022,28,16609,1.7647058823529411,0.5139318885448917,0.0011560633596400176,-0.0011736450253634198
SPY_5m_compiled_strategy_782,544,283,-0.0001718153510487097,-0.00017183011299710146,28,16609,1.795053003533569,0.5053003533568905,0.0011665581602289794,-0.0011927831930410083
SPY_5m_compiled_strategy_783,399,210,0.010616225096080845,0.010560268660784864,28,16609,1.8047619047619048,0.49047619047619045,0.0013227064877556248,-0.0011745654166172377
SPY_5m_compiled_strategy_784,346,182,0.010131860633204814,0.010080877413975911,28,16548,1.5934065934065933,0.5274725274725275,0.0011524210710756944,-0.0011692040163871016
SPY_5m_compiled_strategy_785,346,182,0.010131860633204814,0.010080877413975911,28,16548,1.5934065934065933,0.5274725274725275,0.0011524210710756944,-0.0011692040163871016
SPY_5m_compiled_strategy_786,346,182,0.010131860633204814,0.010080877413975911,28,16548,1.5934065934065933,0.5274725274725275,0.0011524210710756944,-0.0011692040163871016
SPY_5m_compiled_strategy_787,292,155,0.0198729134044191,0.019678024832065287,28,16522,1.6193548387096774,0.535483870967742,0.001225294362931709,-0.0011391862123787024
SPY_5m_compiled_strategy_788,196,103,0.016728447877605968,0.016590068509088413,28,16522,1.5825242718446602,0.5436893203883495,0.0011887352009969465,-0.0010633851648242675
SPY_5m_compiled_strategy_789,196,103,0.016728447877605968,0.016590068509088413,28,16522,1.5825242718446602,0.5436893203883495,0.0011887352009969465,-0.0010633851648242675
SPY_5m_compiled_strategy_79,57,29,0.005595299235062523,0.005579703695725781,16,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_790,196,103,0.016728447877605968,0.016590068509088413,28,16522,1.5825242718446602,0.5436893203883495,0.0011887352009969465,-0.0010633851648242675
SPY_5m_compiled_strategy_791,196,103,0.016728447877605968,0.016590068509088413,28,16522,1.5825242718446602,0.5436893203883495,0.0011887352009969465,-0.0010633851648242675
SPY_5m_compiled_strategy_792,114,59,0.012273017419677235,0.01219831454014692,28,16521,1.6271186440677967,0.5254237288135594,0.0013473584139425767,-0.0010560641532883202
SPY_5m_compiled_strategy_793,114,59,0.012273017419677235,0.01219831454014692,28,16521,1.6271186440677967,0.5254237288135594,0.0013473584139425767,-0.0010560641532883202
SPY_5m_compiled_strategy_794,114,59,0.012273017419677235,0.01219831454014692,28,16521,1.6271186440677967,0.5254237288135594,0.0013473584139425767,-0.0010560641532883202
SPY_5m_compiled_strategy_795,114,59,0.012273017419677235,0.01219831454014692,28,16521,1.6271186440677967,0.5254237288135594,0.0013473584139425767,-0.0010560641532883202
SPY_5m_compiled_strategy_796,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_797,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_798,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_799,57,29,0.005595299235062523,0.005579703695725781,28,16521,2.0,0.4482758620689655,0.00187062235331455,-0.0011711491810852104
SPY_5m_compiled_strategy_8,116,59,0.013197806126033385,0.013111473850928116,16,16522,1.7627118644067796,0.4915254237288136,0.001457935049207383,-0.0009722880858695331
SPY_5m_compiled_strategy_80,624,323,0.007673540577935567,0.007644248718186022,16,16609,1.7647058823529411,0.5139318885448917,0.0011560633596400176,-0.0011736450253634198
SPY_5m_compiled_strategy_800,383,193,-0.019003280425730962,-0.019186163383354774,28,16609,1.616580310880829,0.43523316062176165,0.0011760589285422511,-0.0010823404897330631
