strategy,stop_loss,total_trades,total_return,avg_return,win_rate,max_win,max_loss,sharpe,long_trades,short_trades,long_return,short_return,stopped_out
SPY_5m_compiled_strategy_12,0.002,769,-0.8325277830600173,-0.001082610901248397,0.05201560468140442,0.00910845233500584,-0.00200000000000011,-145.5633690313151,336,433,-0.4141156843341527,-0.4184120987258647,238
SPY_5m_compiled_strategy_12,0.003,769,-0.9814981029331541,-0.0012763304329429831,0.05201560468140442,0.00910845233500584,-0.003000000000000104,-140.92311910263385,336,433,-0.4971326279514033,-0.48436547498175087,135
SPY_5m_compiled_strategy_12,0.005,769,-1.105713419546559,-0.0014378588030514422,0.05201560468140442,0.00910845233500584,-0.005000000000000101,-128.93184759043825,336,433,-0.5613759689482689,-0.54433745059829,41
SPY_5m_compiled_strategy_12,0.01,769,-1.1953246875088974,-0.001554388410284652,0.05201560468140442,0.00910845233500584,-0.01000000000000011,-113.43920258689185,336,433,-0.6193616684451795,-0.5759630190637179,7
SPY_5m_compiled_strategy_12,,769,-1.2290254169878634,-0.0015982125058359733,0.05201560468140442,0.00910845233500584,-0.023417115302044374,-102.19075885233514,336,433,-0.6504010140170736,-0.5786244029707897,0
SPY_5m_compiled_strategy_13,0.001,893,-0.6021776825352816,-0.0006743311114616815,0.05711086226203808,0.009528183879290126,-0.0010000000000001078,-113.96803283262985,389,504,-0.284616358505087,-0.31756132403019466,532
SPY_5m_compiled_strategy_13,0.002,893,-0.9160967762843506,-0.0010258642511582873,0.05711086226203808,0.009528183879290126,-0.00200000000000011,-135.08939275636868,389,504,-0.45119485269746995,-0.46490192358688065,255
SPY_5m_compiled_strategy_13,0.003,893,-1.0893158234387466,-0.0012198385480837028,0.05711086226203808,0.009528183879290126,-0.003000000000000104,-132.20647119691708,389,504,-0.5383542863570936,-0.550961537081653,156
SPY_5m_compiled_strategy_13,0.005,893,-1.251060660720523,-0.0014009637858012575,0.05711086226203808,0.009528183879290126,-0.005000000000000101,-121.33760515670153,389,504,-0.6209232638035006,-0.6301373969170223,56
SPY_5m_compiled_strategy_13,0.01,893,-1.3877615809569759,-0.0015540443235800402,0.05711086226203808,0.009528183879290126,-0.01000000000000011,-105.1402830361077,389,504,-0.6973786316664952,-0.6903829492904809,12
SPY_5m_compiled_strategy_13,,893,-1.4467268009170968,-0.0016200748050583392,0.05711086226203808,0.009528183879290126,-0.025020401784939285,-92.46222672827957,389,504,-0.729485429858695,-0.7172413710584018,0
SPY_5m_compiled_strategy_14,0.001,875,-0.5444179863133471,-0.000622191984358111,0.06628571428571428,0.009285825971386085,-0.0010000000000001078,-98.46212430620102,404,471,-0.2609792665807582,-0.28343871973258905,496
SPY_5m_compiled_strategy_14,0.002,875,-0.8353663016910954,-0.0009547043447898233,0.06628571428571428,0.009285825971386085,-0.00200000000000011,-119.73930567772597,404,471,-0.4097624391167186,-0.4256038625743769,239
SPY_5m_compiled_strategy_14,0.003,875,-0.9908752557508633,-0.0011324288637152725,0.06628571428571428,0.009285825971386085,-0.003000000000000104,-119.35372417089954,404,471,-0.4785781722113531,-0.5122970835395101,131
SPY_5m_compiled_strategy_14,0.005,875,-1.1667768486829115,-0.0013334592556376132,0.06628571428571428,0.009285825971386085,-0.005000000000000101,-110.31079064702556,404,471,-0.5569585198589357,-0.609818328823976,72
SPY_5m_compiled_strategy_14,0.01,875,-1.3395203394728066,-0.0015308803879689218,0.06628571428571428,0.009285825971386085,-0.010000000000000115,-95.28172541582937,404,471,-0.6412651242439519,-0.698255215228855,18
SPY_5m_compiled_strategy_14,,875,-1.4352706978229202,-0.0016403093689404801,0.06628571428571428,0.009285825971386085,-0.032938030663448734,-79.9838713061565,404,471,-0.6933123098495095,-0.7419583879734108,0
SPY_5m_compiled_strategy_15,0.001,80,-0.048082734777151165,-0.0006010341847143896,0.125,0.004286939125464342,-0.0010000000000001006,-90.75556273499718,36,44,-0.019469511648930057,-0.028613223128221107,57
SPY_5m_compiled_strategy_15,0.002,80,-0.08789201262889279,-0.00109865015786116,0.125,0.004286939125464342,-0.002000000000000106,-125.84607875298988,36,44,-0.042564072431042536,-0.04532794019785025,35
SPY_5m_compiled_strategy_15,0.003,80,-0.11095441974238904,-0.001386930246779863,0.125,0.004286939125464342,-0.00300000000000011,-129.77609384455332,36,44,-0.05784715402551487,-0.05310726571687416,23
SPY_5m_compiled_strategy_15,0.005,80,-0.1249752825026027,-0.0015621910312825337,0.125,0.004286939125464342,-0.005000000000000024,-123.15704746306243,36,44,-0.0692628624358399,-0.05571242006676281,6
SPY_5m_compiled_strategy_15,0.01,80,-0.1362199168041195,-0.0017027489600514936,0.125,0.004286939125464342,-0.010000000000000075,-109.17981961633049,36,44,-0.07550749673735645,-0.060712420066763036,2
SPY_5m_compiled_strategy_15,,80,-0.13547039989496995,-0.0016933799986871244,0.125,0.004286939125464342,-0.009686128923388472,-110.38450114671544,36,44,-0.07519362566074483,-0.06027677423422511,0
SPY_5m_compiled_strategy_16,0.001,293,-0.2081351520814809,-0.0007103588808241669,0.07167235494880546,0.009898719663672968,-0.0010000000000001048,-105.40745876721115,140,153,-0.09508668039284789,-0.11304847168863302,213
SPY_5m_compiled_strategy_16,0.002,293,-0.34387838857197606,-0.0011736463773787578,0.07167235494880546,0.009898719663672968,-0.00200000000000011,-139.16990291169054,140,153,-0.18095955771069477,-0.16291883086128134,116
SPY_5m_compiled_strategy_16,0.003,293,-0.40994589456784924,-0.0013991327459653559,0.07167235494880546,0.009898719663672968,-0.0030000000000000946,-139.55198630080403,140,153,-0.22314068582632995,-0.18680520874151924,61
SPY_5m_compiled_strategy_16,0.005,293,-0.4612566003425572,-0.0015742546086776697,0.07167235494880546,0.009898719663672968,-0.005000000000000088,-130.318727039146,140,153,-0.25820920924774193,-0.20304739109481523,20
SPY_5m_compiled_strategy_16,0.01,293,-0.4976546373744988,-0.001698479991039245,0.07167235494880546,0.009898719663672968,-0.010000000000000052,-116.59250980222687,140,153,-0.2892725203302737,-0.20838211704422516,4
SPY_5m_compiled_strategy_16,,293,-0.5054703161427306,-0.0017251546626031763,0.07167235494880546,0.009898719663672968,-0.0134651268344344,-111.7374655644486,140,153,-0.29534859443710754,-0.2101217217056231,0
SPY_5m_compiled_strategy_17,0.001,436,-0.28857846580135854,-0.0006618772151407306,0.07568807339449542,0.00910845233500584,-0.001000000000000102,-90.72738020702887,188,248,-0.13211876299367792,-0.15645970280768068,295
SPY_5m_compiled_strategy_17,0.002,436,-0.4704684571424155,-0.0010790560943633382,0.07568807339449542,0.00910845233500584,-0.00200000000000011,-121.10479220805908,188,248,-0.23822847201403097,-0.23223998512838454,156
SPY_5m_compiled_strategy_17,0.003,436,-0.5797602436248404,-0.0013297253294147714,0.07568807339449542,0.00910845233500584,-0.0030000000000000963,-125.15773396827767,188,248,-0.3021688430847963,-0.27759140054004394,95
SPY_5m_compiled_strategy_17,0.005,436,-0.6626669247295327,-0.001519878267728286,0.07568807339449542,0.00910845233500584,-0.00500000000000009,-119.51350133265753,188,248,-0.35235632407359974,-0.31031060065593286,29
SPY_5m_compiled_strategy_17,0.01,436,-0.7154579307944773,-0.0016409585568680672,0.07568807339449542,0.00910845233500584,-0.010000000000000045,-108.64439745479915,188,248,-0.3938462455658207,-0.3216116852286565,5
SPY_5m_compiled_strategy_17,,436,-0.746242453448134,-0.0017115652602021421,0.07568807339449542,0.00910845233500584,-0.02589424315486995,-94.19219498271661,188,248,-0.42443156808170246,-0.32181088536643165,0
SPY_5m_compiled_strategy_18,0.001,658,-0.4408111408492126,-0.0006699257459714477,0.0547112462006079,0.00910845233500584,-0.0010000000000001089,-100.14668776181206,285,373,-0.20984559653484108,-0.2309655443143715,423
SPY_5m_compiled_strategy_18,0.002,658,-0.6985593975052797,-0.0010616404217405468,0.0547112462006079,0.00910845233500584,-0.00200000000000011,-127.70991176337984,285,373,-0.35106717438344814,-0.34749222312183153,209
SPY_5m_compiled_strategy_18,0.003,658,-0.8341394967198764,-0.0012676892047414536,0.0547112462006079,0.00910845233500584,-0.0030000000000001076,-128.36821696875532,285,373,-0.4245588340081018,-0.4095806627117746,121
SPY_5m_compiled_strategy_18,0.005,658,-0.9594554876248693,-0.0014581390389435704,0.0547112462006079,0.00910845233500584,-0.005000000000000106,-120.3399638586484,285,373,-0.4896527664839001,-0.4698027211409692,41
SPY_5m_compiled_strategy_18,0.01,658,-1.0511121262921912,-0.0015974348423893484,0.0547112462006079,0.00910845233500584,-0.01000000000000011,-106.95395695436476,285,373,-0.5462209461996033,-0.504891180092588,7
SPY_5m_compiled_strategy_18,,658,-1.0815382649248388,-0.0016436751746578097,0.0547112462006079,0.00910845233500584,-0.023417115302044374,-97.60257985952242,285,373,-0.5736365389406228,-0.507901725984216,0
SPY_5m_compiled_strategy_19,0.001,756,-0.46378418497826346,-0.0006134711441511422,0.07142857142857142,0.009285825971386085,-0.0010000000000001078,-90.15744495574017,344,412,-0.2202220477118625,-0.24356213726640102,440
SPY_5m_compiled_strategy_19,0.002,756,-0.7259705259927675,-0.0009602784735354067,0.07142857142857142,0.009285825971386085,-0.00200000000000011,-114.17264405914129,344,412,-0.3545660019354772,-0.3714045240572903,206
SPY_5m_compiled_strategy_19,0.003,756,-0.8604473355047273,-0.0011381578511967293,0.07142857142857142,0.009285825971386085,-0.003000000000000104,-115.3991101877163,344,412,-0.4156051460990803,-0.444842189405647,115
SPY_5m_compiled_strategy_19,0.005,756,-1.0013176079385784,-0.0013244941903949449,0.07142857142857142,0.009285825971386085,-0.005000000000000101,-108.58765853443688,344,412,-0.47966207236129654,-0.5216555355772818,53
SPY_5m_compiled_strategy_19,0.01,756,-1.1527230833468343,-0.0015247659832630083,0.07142857142857142,0.009285825971386085,-0.010000000000000115,-94.06409365552007,344,412,-0.5584769364636301,-0.5942461468832041,14
SPY_5m_compiled_strategy_19,,756,-1.2323177198143422,-0.0016300498939343152,0.07142857142857142,0.009285825971386085,-0.032938030663448734,-79.35960812736766,344,412,-0.597294258338604,-0.6350234614757384,0
SPY_5m_compiled_strategy_2,0.001,1644,-1.043685663490526,-0.0006348452940939939,0.04257907542579075,0.03825259873305893,-0.0010000000000001078,-67.73411057140876,763,881,-0.5115314588399709,-0.5321542046505552,925
SPY_5m_compiled_strategy_2,0.002,1644,-1.5492343701263427,-0.0009423566728262425,0.04257907542579075,0.03825259873305893,-0.002000000000000109,-89.94028638844516,763,881,-0.7776039762169512,-0.7716303939093917,412
SPY_5m_compiled_strategy_2,0.003,1644,-1.8178959549731344,-0.0011057761283291571,0.04257907542579075,0.03825259873305893,-0.003000000000000104,-95.2719826213138,763,881,-0.9150021830644122,-0.9028937719087222,238
SPY_5m_compiled_strategy_2,0.005,1644,-2.0809188396290303,-0.0012657657175359066,0.04257907542579075,0.03825259873305893,-0.005000000000000101,-94.45826620813027,763,881,-1.0377237842719653,-1.043195055357065,95
SPY_5m_compiled_strategy_2,0.01,1644,-2.2959069424514547,-0.0013965370696176732,0.04257907542579075,0.03825259873305893,-0.01000000000000011,-87.50084233841349,763,881,-1.1477349275614428,-1.1481720148900116,22
SPY_5m_compiled_strategy_2,,1644,-2.381805107235622,-0.0014487865615788456,0.04257907542579075,0.03825259873305893,-0.023417115302044374,-80.69372761353107,763,881,-1.1903963695206259,-1.1914087377149967,0
SPY_5m_compiled_strategy_20,0.001,23,-0.014672942627573033,-0.000637954027285784,0.17391304347826086,0.0011336095692284437,-0.0010000000000000735,-127.8781323613706,10,13,-0.00786639043077154,-0.006806552196801489,17
SPY_5m_compiled_strategy_20,0.002,23,-0.024143403044542336,-0.0010497131758496667,0.17391304347826086,0.0011336095692284437,-0.0020000000000001024,-143.59795345193925,10,13,-0.01217049730027952,-0.011972905744262814,8
SPY_5m_compiled_strategy_20,0.003,23,-0.028137680236631542,-0.0012233774015926757,0.17391304347826086,0.0011336095692284437,-0.00300000000000008,-137.67433505016356,10,13,-0.015008335138117591,-0.013129345098513951,3
SPY_5m_compiled_strategy_20,0.005,23,-0.032009276159345776,-0.0013917076591019903,0.17391304347826086,0.0011336095692284437,-0.0050000000000000435,-122.91680876811981,10,13,-0.01900833513811758,-0.013000941021228188,2
SPY_5m_compiled_strategy_20,0.01,23,-0.0308723569909015,-0.0013422763909087608,0.17391304347826086,0.0011336095692284437,-0.004755148214902056,-127.44094817308743,10,13,-0.01787141596967331,-0.013000941021228188,0
SPY_5m_compiled_strategy_20,,23,-0.0308723569909015,-0.0013422763909087608,0.17391304347826086,0.0011336095692284437,-0.004755148214902056,-127.44094817308743,10,13,-0.01787141596967331,-0.013000941021228188,0
SPY_5m_compiled_strategy_21,0.001,151,-0.10760945527549241,-0.0007126453991754464,0.08609271523178808,0.005312442210379382,-0.0010000000000001006,-106.4274576858979,73,78,-0.048042936644687645,-0.059566518630804755,121
SPY_5m_compiled_strategy_21,0.002,151,-0.17993981759942523,-0.0011916544211882465,0.08609271523178808,0.005312442210379382,-0.002000000000000106,-141.0277616688642,73,78,-0.09226320210430526,-0.08767661549511996,64
SPY_5m_compiled_strategy_21,0.003,151,-0.2124818269214307,-0.0014071644166982165,0.08609271523178808,0.005312442210379382,-0.0030000000000000946,-140.086893732661,73,78,-0.11427607899454478,-0.09820574792688595,34
SPY_5m_compiled_strategy_21,0.005,151,-0.23976412669969233,-0.0015878418986734592,0.08609271523178808,0.005312442210379382,-0.005000000000000085,-130.7760719540186,73,78,-0.13410399440621182,-0.10566013229348055,10
SPY_5m_compiled_strategy_21,0.01,151,-0.25948686232151463,-0.0017184560418643353,0.08609271523178808,0.005312442210379382,-0.010000000000000075,-115.5362901389845,73,78,-0.14946282639701566,-0.110024035924499,2
SPY_5m_compiled_strategy_21,,151,-0.2602960145630485,-0.0017238146659804537,0.08609271523178808,0.005312442210379382,-0.011123023318145383,-114.59719291199127,73,78,-0.1502719786385495,-0.110024035924499,0
SPY_5m_compiled_strategy_22,0.001,264,-0.17585376946243897,-0.0006661127631152991,0.07196969696969698,0.009898719663672968,-0.0010000000000001048,-90.99447720624326,125,139,-0.07433644913100497,-0.10151732033143399,184
SPY_5m_compiled_strategy_22,0.002,264,-0.29534945607283813,-0.0011187479396698415,0.07196969696969698,0.009898719663672968,-0.002000000000000106,-124.09044172473959,125,139,-0.14597207963898368,-0.1493773764338544,104
SPY_5m_compiled_strategy_22,0.003,264,-0.3581463186920496,-0.001356614843530491,0.07196969696969698,0.009898719663672968,-0.0030000000000000946,-127.68413301447598,125,139,-0.18558689329622916,-0.17255942539582045,57
SPY_5m_compiled_strategy_22,0.005,264,-0.4135209401622667,-0.0015663671975843436,0.07196969696969698,0.009898719663672968,-0.005000000000000085,-120.65456461282616,125,139,-0.22167967414639184,-0.1918412660158749,22
SPY_5m_compiled_strategy_22,0.01,264,-0.4553405103344502,-0.001724774660357766,0.07196969696969698,0.009898719663672968,-0.010000000000000052,-107.66426028129011,125,139,-0.2572959643706795,-0.19804454596377075,4
SPY_5m_compiled_strategy_22,,264,-0.4621745700529283,-0.001750661250200486,0.07196969696969698,0.009898719663672968,-0.013879848374621893,-103.84861615209094,125,139,-0.2636246565926498,-0.1985499134602785,0
SPY_5m_compiled_strategy_23,0.001,457,-0.2999995889855319,-0.0006564542428567438,0.07658643326039387,0.00910845233500584,-0.001000000000000102,-94.56940006227072,201,256,-0.14271871977034428,-0.15728086921518764,303
SPY_5m_compiled_strategy_23,0.002,457,-0.4933331250974178,-0.0010795035560118552,0.07658643326039387,0.00910845233500584,-0.00200000000000011,-125.07538240338245,201,256,-0.25372845047011977,-0.23960467462729806,161
SPY_5m_compiled_strategy_23,0.003,457,-0.5977839452355844,-0.001308061149312001,0.07658643326039387,0.00910845233500584,-0.0030000000000000963,-127.5639027134623,201,256,-0.31415504230324587,-0.28362890293233867,91
SPY_5m_compiled_strategy_23,0.005,457,-0.6782145424683932,-0.0014840580797995475,0.07658643326039387,0.00910845233500584,-0.00500000000000009,-120.76841553219573,201,256,-0.3554041256446776,-0.3228104168237156,26
SPY_5m_compiled_strategy_23,0.01,457,-0.736386425749431,-0.0016113488528433939,0.07658643326039387,0.00910845233500584,-0.010000000000000087,-108.30774861243937,201,256,-0.3977194205582685,-0.33866700519116255,5
SPY_5m_compiled_strategy_23,,457,-0.7636705688139249,-0.0016710515728969911,0.07658643326039387,0.00910845233500584,-0.023417115302044374,-96.2570717510488,201,256,-0.42426857060720524,-0.3394019982067197,0
SPY_5m_compiled_strategy_24,0.001,601,-0.3818848008460821,-0.0006354156420067922,0.06655574043261231,0.009898719663672968,-0.001000000000000102,-88.09590286873481,252,349,-0.15485566577437535,-0.22702913507170672,374
SPY_5m_compiled_strategy_24,0.002,601,-0.6112806032454294,-0.001017105829027337,0.06655574043261231,0.009898719663672968,-0.00200000000000011,-115.4702022869498,252,349,-0.2762689188271812,-0.3350116844182482,190
SPY_5m_compiled_strategy_24,0.003,601,-0.7360315167724201,-0.001224678064513178,0.06655574043261231,0.009898719663672968,-0.0030000000000000994,-118.35523686701528,252,349,-0.3372729999376592,-0.39875851683476093,109
SPY_5m_compiled_strategy_24,0.005,601,-0.8564784198452078,-0.00142508888493379,0.06655574043261231,0.009898719663672968,-0.005000000000000098,-112.46339702186916,252,349,-0.3970379113691268,-0.45944050847608103,44
SPY_5m_compiled_strategy_24,0.01,601,-0.952533922812254,-0.0015849150129987589,0.06655574043261231,0.009898719663672968,-0.010000000000000075,-100.6787592240162,252,349,-0.46234189513841517,-0.49019202767383885,8
SPY_5m_compiled_strategy_24,,601,-0.9848943953640914,-0.0016387593932846779,0.06655574043261231,0.009898719663672968,-0.02632361198269304,-91.28551780518117,252,349,-0.4905138665209732,-0.4943805288431184,0
SPY_5m_compiled_strategy_25,0.001,1057,-0.7419025061610403,-0.0007018945186007949,0.048249763481551564,0.010122433240142678,-0.0010000000000001078,-125.37726482039501,463,594,-0.3421596817660131,-0.39974282439502723,634
SPY_5m_compiled_strategy_25,0.002,1057,-1.1191294131743847,-0.0010587790096257188,0.048249763481551564,0.010122433240142678,-0.0020000000000001085,-145.07184676388982,463,594,-0.5441762382147869,-0.5749531749595979,312
SPY_5m_compiled_strategy_25,0.003,1057,-1.3158431858217219,-0.0012448847547982232,0.048249763481551564,0.010122433240142678,-0.003000000000000104,-140.01548673137552,463,594,-0.6483008982327019,-0.66754228758902,174
SPY_5m_compiled_strategy_25,0.005,1057,-1.481169720667815,-0.0014012958568285856,0.048249763481551564,0.010122433240142678,-0.005000000000000101,-127.47091526322626,463,594,-0.7295498930595687,-0.7516198276082463,56
SPY_5m_compiled_strategy_25,0.01,1057,-1.614365076835087,-0.0015273084927484267,0.048249763481551564,0.010122433240142678,-0.01000000000000011,-110.38855402431702,463,594,-0.8054334130889969,-0.8089316637460904,13
SPY_5m_compiled_strategy_25,,1057,-1.6732981553924615,-0.0015830635339569173,0.048249763481551564,0.010122433240142678,-0.023417115302044374,-97.51202506670683,463,594,-0.841002777382261,-0.8322953780102005,0
SPY_5m_compiled_strategy_26,0.001,1173,-0.8026461753659961,-0.0006842678391866975,0.05200341005967604,0.00910845233500584,-0.0010000000000001089,-126.13313476264166,518,655,-0.3763880009858699,-0.42625817438012625,698
SPY_5m_compiled_strategy_26,0.002,1173,-1.2157932765726058,-0.001036481906711514,0.05200341005967604,0.00910845233500584,-0.0020000000000001085,-144.11931538996515,518,655,-0.5981114645782728,-0.6176818119943331,339
SPY_5m_compiled_strategy_26,0.003,1173,-1.4381381787267222,-0.0012260342529639575,0.05200341005967604,0.00910845233500584,-0.0030000000000001076,-138.6677184808254,518,655,-0.717757108307123,-0.7203810704195992,193
SPY_5m_compiled_strategy_26,0.005,1173,-1.6275130490755263,-0.0013874791552221026,0.05200341005967604,0.00910845233500584,-0.005000000000000106,-125.85277285844754,518,655,-0.8162462136373207,-0.8112668354382054,67
SPY_5m_compiled_strategy_26,0.01,1173,-1.7904439684336118,-0.001526380194743062,0.05200341005967604,0.00910845233500584,-0.01000000000000011,-107.8879513047154,518,655,-0.901161872873965,-0.8892820955596468,18
