strategy_hash,strategy_type,original_sharpe,original_return,original_win_rate,original_avg_return,optimal_stop,optimal_target,optimal_sharpe,optimal_return,optimal_win_rate,optimal_avg_return,sharpe_improvement,return_improvement,win_rate_change,avg_return_change,num_trades,period,std_dev
5edc43651004,bollinger_bands,-1.7630954983570788,-0.05964115025004191,0.47876447876447875,-5.888241949794529e-05,0.075,0.1,14.301527577246926,0.4028742003872332,0.665057915057915,0.0003270347802023299,16.064623075604004,0.4625153506372751,0.18629343629343625,0.0003859171997002752,1036,10,2.0
