strategy_id,completed_trades,trading_days,trades_per_day,avg_return_pct,total_return_pct,win_rate,signal_frequency,annualized_return_pct
353,1395,212.97435897435898,6.55008427642668,0.006505305663804389,9.074901401007123,0.7383512544802867,0.1701179869973513,10.737795686142306
328,1395,212.97435897435898,6.55008427642668,0.006505305663804389,9.074901401007123,0.7383512544802867,0.1701179869973513,10.737795686142306
228,1395,212.97435897435898,6.55008427642668,0.006505305663804389,9.074901401007123,0.7383512544802867,0.1701179869973513,10.737795686142306
678,1395,212.97435897435898,6.55008427642668,0.006505305663804389,9.074901401007123,0.7383512544802867,0.1701179869973513,10.737795686142306
278,1395,212.97435897435898,6.55008427642668,0.006505305663804389,9.074901401007123,0.7383512544802867,0.1701179869973513,10.737795686142306
653,589,212.92307692307693,2.766257225433526,0.015340319828035994,9.035448378713202,0.6994906621392191,0.07153179190751445,10.69368818232097
2603,1391,212.97435897435898,6.5313026727666745,0.006481729105538594,9.016085185804185,0.7375988497483824,0.16963640741632555,10.66820192705075
2653,1391,212.97435897435898,6.5313026727666745,0.006481729105538594,9.016085185804185,0.7375988497483824,0.16963640741632555,10.66820192705075
2678,1391,212.97435897435898,6.5313026727666745,0.006481729105538594,9.016085185804185,0.7375988497483824,0.16963640741632555,10.66820192705075
2628,1391,212.97435897435898,6.5313026727666745,0.006481729105538594,9.016085185804185,0.7375988497483824,0.16963640741632555,10.66820192705075
102,1611,212.9102564102564,7.566568314566147,0.0055811881362441175,8.991294087489274,0.7101179391682185,0.19576082374902148,10.642071209952983
350,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
2675,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
325,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
225,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
0,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
2600,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
275,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
250,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
2625,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
300,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
2650,1623,212.93589743589743,7.6220121620808,0.005528511453124569,8.972774088421176,0.6802218114602587,0.196399542416762,10.618872146547453
577,1427,212.9102564102564,6.702354428855302,0.006214978967828164,8.868774987090791,0.7028731604765242,0.17336063105919192,10.497057936186945
101,1698,212.89743589743588,7.975671444056366,0.005186941360592861,8.807426430286677,0.6896348645465253,0.20594965675057209,10.42507370310219
1152,1030,212.65384615384616,4.843552179417616,0.008421560021804284,8.674206822458412,0.7048543689320388,0.125761138240791,10.279146880222013
1059,319,212.44871794871796,1.5015388329008508,0.02705405625730718,8.63024394608099,0.774294670846395,0.038742381268481084,10.236924446573406
1077,649,212.57692307692307,3.053012484168627,0.01328678365248544,8.623122590463051,0.7103235747303543,0.07894578131596405,10.22230852410239
2403,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
53,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2428,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2303,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2503,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2478,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2328,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2353,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2453,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
2378,667,212.23076923076923,3.142805364262414,0.012906798589447805,8.608834659161687,0.7496251874062968,0.08064516129032258,10.222016072277524
1176,954,212.64102564102564,4.486434342216327,0.008999078454308616,8.585120845410419,0.7012578616352201,0.11624261425298445,10.174191205678717
1034,339,212.44871794871796,1.5956791985999637,0.024958528790522648,8.460941259987178,0.7669616519174042,0.041156236799227565,10.036102915111217
1028,416,212.23076923076923,1.9601304820587169,0.02019837894587672,8.402525641484717,0.7259615384615384,0.05032016431074061,9.977047481516466
1076,674,212.57692307692307,3.1706169712321333,0.012386989175037852,8.348830703975512,0.7151335311572701,0.08184066099752729,9.897148321412622
628,700,212.92307692307693,3.28757225433526,0.011931478105952558,8.35203467416679,0.6928571428571428,0.0855009633911368,9.884850286333236
600,1288,212.8846153846154,6.050225835591689,0.00639398607185327,8.235454060547012,0.6785714285714286,0.15609756097560976,9.748635050533698
727,1116,212.9102564102564,5.241645089420124,0.007365413800127097,8.219801800941841,0.6953405017921147,0.13560546757391462,9.728935039399822
1600,884,212.8846153846154,4.152484191508582,0.009270134357711218,8.194798772216716,0.6764705882352942,0.10659439927732611,9.70050976613621
1825,884,212.8846153846154,4.152484191508582,0.009270134357711218,8.194798772216716,0.6764705882352942,0.10659439927732611,9.70050976613621
2050,884,212.8846153846154,4.152484191508582,0.009270134357711218,8.194798772216716,0.6764705882352942,0.10659439927732611,9.70050976613621
1053,389,212.23076923076923,1.8329104748097138,0.020870872937196226,8.118769572569331,0.7275064267352185,0.04705811284281745,9.640119289502403
1003,454,212.23076923076923,2.139180862631388,0.017845466344324785,8.101841720323453,0.7202643171806168,0.05491119971003987,9.620019382305049
2377,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
52,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2427,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2302,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2502,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2477,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2452,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2352,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2402,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
2327,763,212.23076923076923,3.5951431678144257,0.010496719467150379,8.008996953435739,0.7182175622542595,0.09224356650960493,9.50977673775117
1601,942,212.89743589743588,4.424665783451765,0.008523205265382213,8.028859359990046,0.6868365180467091,0.11357340720221606,9.503508345174295
1826,942,212.89743589743588,4.424665783451765,0.008523205265382213,8.028859359990046,0.6868365180467091,0.11357340720221606,9.503508345174295
2051,942,212.89743589743588,4.424665783451765,0.008523205265382213,8.028859359990046,0.6868365180467091,0.11357340720221606,9.503508345174295
700,1407,212.8846153846154,6.609214092140921,0.005691617624062976,8.008105997056608,0.681592039800995,0.17043059319482085,9.479514090824733
51,814,212.15384615384616,3.8368382886149384,0.009695267098326023,7.891947418037383,0.7051597051597052,0.09844089920232052,9.374191349343898
327,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
302,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
227,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
277,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
2,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
352,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
252,1616,212.9102564102564,7.59005238754742,0.004886292494855749,7.896248671686891,0.7066831683168316,0.19636297946649003,9.345978436242401
2702,889,212.65384615384616,4.180502803400253,0.008868560008808934,7.884149847831141,0.6985376827896513,0.10875987218906373,9.342910074695176
152,889,212.65384615384616,4.180502803400253,0.008868560008808934,7.884149847831141,0.6985376827896513,0.10875987218906373,9.342910074695176
2053,785,212.97435897435898,3.685889718275945,0.010053538638103926,7.892027830911583,0.7350318471337579,0.09475078256681917,9.338171144016258
1828,785,212.97435897435898,3.685889718275945,0.010053538638103926,7.892027830911583,0.7350318471337579,0.09475078256681917,9.338171144016258
1603,785,212.97435897435898,3.685889718275945,0.010053538638103926,7.892027830911583,0.7350318471337579,0.09475078256681917,9.338171144016258
1151,1048,212.64102564102564,4.92849391052695,0.007515634384663428,7.876384835127273,0.6994274809160306,0.12763776679126976,9.334271091237289
2627,1611,212.9102564102564,7.566568314566147,0.004859580951623979,7.82878491306623,0.7057728119180633,0.19576082374902148,9.266128515158057
2602,1611,212.9102564102564,7.566568314566147,0.004859580951623979,7.82878491306623,0.7057728119180633,0.19576082374902148,9.266128515158057
2652,1611,212.9102564102564,7.566568314566147,0.004859580951623979,7.82878491306623,0.7057728119180633,0.19576082374902148,9.266128515158057
2677,1611,212.9102564102564,7.566568314566147,0.004859580951623979,7.82878491306623,0.7057728119180633,0.19576082374902148,9.266128515158057
127,975,212.65384615384616,4.584915897992404,0.008019704806209157,7.819212186053928,0.6984615384615385,0.11912943871706758,9.265957359925002
1009,361,212.44871794871796,1.699233600868988,0.02160107100789837,7.797986633851312,0.7562326869806094,0.0438114778830487,9.249726949187218
1228,810,212.97435897435898,3.8032747411509753,0.009614179574932312,7.7874854556951725,0.7382716049382716,0.09782085239585842,9.21447231622588
1428,810,212.97435897435898,3.8032747411509753,0.009614179574932312,7.7874854556951725,0.7382716049382716,0.09782085239585842,9.21447231622588
778,810,212.97435897435898,3.8032747411509753,0.009614179574932312,7.7874854556951725,0.7382716049382716,0.09782085239585842,9.21447231622588
1328,810,212.97435897435898,3.8032747411509753,0.009614179574932312,7.7874854556951725,0.7382716049382716,0.09782085239585842,9.21447231622588
2301,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2326,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2376,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2476,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2451,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2426,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2501,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2351,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
2401,815,212.15384615384616,3.8415518491660623,0.00949639714937827,7.73956367674329,0.7042944785276074,0.09856175972927242,9.193187311461573
1253,804,212.97435897435898,3.775102335660968,0.009612635151244187,7.728558661600326,0.7375621890547264,0.09709848302431977,9.144747715652299
1353,804,212.97435897435898,3.775102335660968,0.009612635151244187,7.728558661600326,0.7375621890547264,0.09709848302431977,9.144747715652299
803,804,212.97435897435898,3.775102335660968,0.009612635151244187,7.728558661600326,0.7375621890547264,0.09709848302431977,9.144747715652299
926,956,212.89743589743588,4.490425147537035,0.008071644776196965,7.716492406044298,0.6893305439330544,0.11531976394074431,9.13376940462524
100,1459,212.93589743589743,6.851827322535975,0.005266982283453865,7.684527151559189,0.680603152844414,0.17647058823529413,9.094290185504693
729,687,212.7051282051282,3.2298233982279547,0.0111734005777778,7.676126196933349,0.7510917030567685,0.08462419384003375,9.094203877217883
578,1174,212.97435897435898,5.512400674211413,0.006535509141912407,7.672687732605166,0.7248722316865417,0.14333012280279317,9.078638940048586
602,1253,212.9102564102564,5.885108689107003,0.006120329746766805,7.668773172698808,0.699122106943336,0.15234539651953996,9.076739054770144
1751,948,212.89743589743588,4.452848368059738,0.00808761869022952,7.667062518337585,0.6867088607594937,0.11435625677465976,9.075260800942043
1526,948,212.89743589743588,4.452848368059738,0.00808761869022952,7.667062518337585,0.6867088607594937,0.11435625677465976,9.075260800942043
951,948,212.89743589743588,4.452848368059738,0.00808761869022952,7.667062518337585,0.6867088607594937,0.11435625677465976,9.075260800942043
1976,948,212.89743589743588,4.452848368059738,0.00808761869022952,7.667062518337585,0.6867088607594937,0.11435625677465976,9.075260800942043
2100,873,212.8846153846154,4.100813008130081,0.00876489297031057,7.6517515630811275,0.6746849942726232,0.10526949713941584,9.057683151094407
1650,873,212.8846153846154,4.100813008130081,0.00876489297031057,7.6517515630811275,0.6746849942726232,0.10526949713941584,9.057683151094407
1875,873,212.8846153846154,4.100813008130081,0.00876489297031057,7.6517515630811275,0.6746849942726232,0.10526949713941584,9.057683151094407
2075,878,212.8846153846154,4.124299909665763,0.008704967286427487,7.642961277483335,0.6742596810933941,0.1058717253839205,9.047277739850191
1625,878,212.8846153846154,4.124299909665763,0.008704967286427487,7.642961277483335,0.6742596810933941,0.1058717253839205,9.047277739850191
1850,878,212.8846153846154,4.124299909665763,0.008704967286427487,7.642961277483335,0.6742596810933941,0.1058717253839205,9.047277739850191
928,798,212.97435897435898,3.746929930170961,0.00954161063093049,7.614205283482531,0.7355889724310777,0.09637611365278112,9.00944010667786
677,1603,212.9102564102564,7.52899379779611,0.004747365840387394,7.610027442140993,0.7061759201497193,0.19479737460107183,9.007207767972744
925,896,212.8846153846154,4.2088527551942185,0.008474745662574956,7.59337211366716,0.6774553571428571,0.10803974706413731,8.988577071137712
1753,792,212.97435897435898,3.7187575246809534,0.009539493042156167,7.5552784893876845,0.7348484848484849,0.09565374428124247,8.939715506104282
1978,792,212.97435897435898,3.7187575246809534,0.009539493042156167,7.5552784893876845,0.7348484848484849,0.09565374428124247,8.939715506104282
953,792,212.97435897435898,3.7187575246809534,0.009539493042156167,7.5552784893876845,0.7348484848484849,0.09565374428124247,8.939715506104282
1528,792,212.97435897435898,3.7187575246809534,0.009539493042156167,7.5552784893876845,0.7348484848484849,0.09565374428124247,8.939715506104282
1525,890,212.8846153846154,4.180668473351401,0.008461364705635787,7.530614588015851,0.6752808988764045,0.1073170731707317,8.914288487927706
1975,890,212.8846153846154,4.180668473351401,0.008461364705635787,7.530614588015851,0.6752808988764045,0.1073170731707317,8.914288487927706
950,890,212.8846153846154,4.180668473351401,0.008461364705635787,7.530614588015851,0.6752808988764045,0.1073170731707317,8.914288487927706
1750,890,212.8846153846154,4.180668473351401,0.008461364705635787,7.530614588015851,0.6752808988764045,0.1073170731707317,8.914288487927706
29,351,212.34615384615384,1.6529614200326028,0.021343057857680005,7.491413308045683,0.7549857549857549,0.042444001690515,8.890371308515725
1275,903,212.8846153846154,4.241734417344174,0.008296620396132385,7.4918482177075445,0.6777408637873754,0.10894308943089431,8.868399191042426
1375,903,212.8846153846154,4.241734417344174,0.008296620396132385,7.4918482177075445,0.6777408637873754,0.10894308943089431,8.868399191042426
850,903,212.8846153846154,4.241734417344174,0.008296620396132385,7.4918482177075445,0.6777408637873754,0.10894308943089431,8.868399191042426
1827,879,212.9102564102564,4.128500030107786,0.008508890779213065,7.479314994928285,0.7053469852104665,0.10603962184620944,8.852496871217582
1602,879,212.9102564102564,4.128500030107786,0.008508890779213065,7.479314994928285,0.7053469852104665,0.10603962184620944,8.852496871217582
2052,879,212.9102564102564,4.128500030107786,0.008508890779213065,7.479314994928285,0.7053469852104665,0.10603962184620944,8.852496871217582
2101,930,212.89743589743588,4.368300614235818,0.008007978178924062,7.447419706399377,0.6860215053763441,0.11212814645308924,8.815276511440816
1651,930,212.89743589743588,4.368300614235818,0.008007978178924062,7.447419706399377,0.6860215053763441,0.11212814645308924,8.815276511440816
1876,930,212.89743589743588,4.368300614235818,0.008007978178924062,7.447419706399377,0.6860215053763441,0.11212814645308924,8.815276511440816
1900,897,212.8846153846154,4.213550135501355,0.008282152388022563,7.429090692056239,0.6755852842809364,0.1082204155374887,8.794110607832426
1450,897,212.8846153846154,4.213550135501355,0.008282152388022563,7.429090692056239,0.6755852842809364,0.1082204155374887,8.794110607832426
1300,897,212.8846153846154,4.213550135501355,0.008282152388022563,7.429090692056239,0.6755852842809364,0.1082204155374887,8.794110607832426
1400,897,212.8846153846154,4.213550135501355,0.008282152388022563,7.429090692056239,0.6755852842809364,0.1082204155374887,8.794110607832426
875,897,212.8846153846154,4.213550135501355,0.008282152388022563,7.429090692056239,0.6755852842809364,0.1082204155374887,8.794110607832426
1675,897,212.8846153846154,4.213550135501355,0.008282152388022563,7.429090692056239,0.6755852842809364,0.1082204155374887,8.794110607832426
751,996,212.89743589743588,4.678309044923522,0.007395068098127222,7.365487825734713,0.6837349397590361,0.12061905335420932,8.71829632076608
1378,803,212.97435897435898,3.7704069347459668,0.009153682884827073,7.350407356516139,0.7359900373599004,0.09697808812906333,8.6973035757092
853,803,212.97435897435898,3.7704069347459668,0.009153682884827073,7.350407356516139,0.7359900373599004,0.09697808812906333,8.6973035757092
1278,803,212.97435897435898,3.7704069347459668,0.009153682884827073,7.350407356516139,0.7359900373599004,0.09697808812906333,8.6973035757092
927,896,212.9102564102564,4.208345878244114,0.00815996752730259,7.31133090446312,0.7075892857142857,0.1081471668573493,8.653671358952677
1678,797,212.97435897435898,3.7422345292559593,0.009148658171168498,7.2914805624212935,0.7352572145545797,0.09625571875752469,8.62757897513562
1403,797,212.97435897435898,3.7422345292559593,0.009148658171168498,7.2914805624212935,0.7352572145545797,0.09625571875752469,8.62757897513562
1903,797,212.97435897435898,3.7422345292559593,0.009148658171168498,7.2914805624212935,0.7352572145545797,0.09625571875752469,8.62757897513562
878,797,212.97435897435898,3.7422345292559593,0.009148658171168498,7.2914805624212935,0.7352572145545797,0.09625571875752469,8.62757897513562
1303,797,212.97435897435898,3.7422345292559593,0.009148658171168498,7.2914805624212935,0.7352572145545797,0.09625571875752469,8.62757897513562
1453,797,212.97435897435898,3.7422345292559593,0.009148658171168498,7.2914805624212935,0.7352572145545797,0.09625571875752469,8.62757897513562
1333,680,213.0,3.192488262910798,0.010716277101727359,7.287068429174603,0.7352941176470589,0.08209943421211027,8.621320395079811
1433,680,213.0,3.192488262910798,0.010716277101727359,7.287068429174603,0.7352941176470589,0.08209943421211027,8.621320395079811
783,680,213.0,3.192488262910798,0.010716277101727359,7.287068429174603,0.7352941176470589,0.08209943421211027,8.621320395079811
1233,680,213.0,3.192488262910798,0.010716277101727359,7.287068429174603,0.7352941176470589,0.08209943421211027,8.621320395079811
2203,614,212.65384615384616,2.8873213962741904,0.011785690165268294,7.236413761474732,0.7133550488599348,0.07566166274793514,8.575326996777436
178,614,212.65384615384616,2.8873213962741904,0.011785690165268294,7.236413761474732,0.7133550488599348,0.07566166274793514,8.575326996777436
2228,614,212.65384615384616,2.8873213962741904,0.011785690165268294,7.236413761474732,0.7133550488599348,0.07566166274793514,8.575326996777436
1258,672,213.0,3.1549295774647885,0.010740249290334528,7.217447523104801,0.7336309523809523,0.08113639099554593,8.538951999166244
808,672,213.0,3.1549295774647885,0.010740249290334528,7.217447523104801,0.7336309523809523,0.08113639099554593,8.538951999166244
1358,672,213.0,3.1549295774647885,0.010740249290334528,7.217447523104801,0.7336309523809523,0.08113639099554593,8.538951999166244
2076,936,212.89743589743588,4.396483198843792,0.007704232010063667,7.211161161419592,0.6858974358974359,0.11285077682765265,8.53562470124434
1626,936,212.89743589743588,4.396483198843792,0.007704232010063667,7.211161161419592,0.6858974358974359,0.11285077682765265,8.53562470124434
1851,936,212.89743589743588,4.396483198843792,0.007704232010063667,7.211161161419592,0.6858974358974359,0.11285077682765265,8.53562470124434
1977,886,212.9102564102564,4.161377732281568,0.008135473366687598,7.208029402885212,0.7054176072234764,0.10694285542241223,8.53140398284529
952,886,212.9102564102564,4.161377732281568,0.008135473366687598,7.208029402885212,0.7054176072234764,0.10694285542241223,8.53140398284529
1527,886,212.9102564102564,4.161377732281568,0.008135473366687598,7.208029402885212,0.7054176072234764,0.10694285542241223,8.53140398284529
1752,886,212.9102564102564,4.161377732281568,0.008135473366687598,7.208029402885212,0.7054176072234764,0.10694285542241223,8.53140398284529
28,443,212.23076923076923,2.0873504893077204,0.016197540623404817,7.175510496168333,0.7200902934537246,0.05358221577866377,8.52010597515312
1500,887,212.8846153846154,4.166576332429991,0.008112759650733138,7.196017810200293,0.6741826381059752,0.1069557362240289,8.518212952562298
1950,887,212.8846153846154,4.166576332429991,0.008112759650733138,7.196017810200293,0.6741826381059752,0.1069557362240289,8.518212952562298
1725,887,212.8846153846154,4.166576332429991,0.008112759650733138,7.196017810200293,0.6741826381059752,0.1069557362240289,8.518212952562298
1801,937,212.89743589743588,4.401180296278453,0.00764799092838731,7.1661674998989096,0.6862326574172892,0.11297121522341322,8.482367118993915
