strategy_id,completed_trades,trading_days,trades_per_day,avg_return_pct,total_return_simple_pct,total_return_compound_pct,win_rate,signal_frequency,annualized_simple_pct,annualized_compound_pct,annualized_by_trade_pct,geometric_mean_return_pct
2716,214,211.67948717948718,1.0109623887105565,0.0029779511339886678,0.6372815426735748,0.5914905811762239,0.6214953271028038,0.02598267821452365,0.7586703411538845,0.7045532031406898,0.704553203140601,0.0027558704181140925
410,251,212.78205128205127,1.1796107730312708,0.002405518551650347,0.6037851564642371,0.569921056067213,0.5737051792828686,0.030306681930469363,0.715069050759839,0.6753173948247149,0.6753173948276014,0.002264181609490379
385,251,212.78205128205127,1.1796107730312708,0.002405518551650347,0.6037851564642371,0.569921056067213,0.5737051792828686,0.030306681930469363,0.715069050759839,0.6753173948247149,0.6753173948276014,0.002264181609490379
946,85,210.62820512820514,0.40355468987765536,0.006669955296300965,0.566946200185582,0.5565417428930131,0.5647058823529412,0.010408424128066224,0.6783063187563332,0.666221613075102,0.6662216130761012,0.0065296104820422585
527,642,212.9102564102564,3.015354970795448,0.001166500583675619,0.7488933747197474,0.5438202454754792,0.6557632398753894,0.07791894984042874,0.8863881600223613,0.6439850177892614,0.6439850177921702,0.0008447806436384653
606,1016,212.8846153846154,4.7725383920505875,0.0007267760665429919,0.7384044836076797,0.5357540868893951,0.6653543307086615,0.12291478470340259,0.8740788033599851,0.6345051497979037,0.634505149809983,0.0005259108613930863
2550,104,210.67948717948718,0.49364084464187913,0.00546716516223952,0.5685851768729101,0.5259372902432613,0.625,0.01277916387756344,0.6801016391781124,0.6294132363891425,0.6294132363883875,0.00504396441847188
2210,162,211.66666666666666,0.7653543307086614,0.0034466774585438344,0.5583617482841012,0.5280739869160556,0.5802469135802469,0.01968503937007874,0.6647582389020167,0.6290149738337414,0.6290149738356288,0.003251192143571835
185,162,211.66666666666666,0.7653543307086614,0.0034466774585438344,0.5583617482841012,0.5280739869160556,0.5802469135802469,0.01968503937007874,0.6647582389020167,0.6290149738337414,0.6290149738356288,0.003251192143571835
2235,162,211.66666666666666,0.7653543307086614,0.0034466774585438344,0.5583617482841012,0.5280739869160556,0.5802469135802469,0.01968503937007874,0.6647582389020167,0.6290149738337414,0.6290149738356288,0.003251192143571835
2266,104,211.67948717948718,0.49130882442008356,0.00529975068272819,0.5511740710037317,0.5159672504912338,0.6057692307692307,0.012658227848101266,0.656161197967982,0.6145496401244843,0.6145496401245731,0.004948590713316214
216,104,211.67948717948718,0.49130882442008356,0.00529975068272819,0.5511740710037317,0.5159672504912338,0.6057692307692307,0.012658227848101266,0.656161197967982,0.6145496401244843,0.6145496401245731,0.004948590713316214
2291,104,211.67948717948718,0.49130882442008356,0.00529975068272819,0.5511740710037317,0.5159672504912338,0.6057692307692307,0.012658227848101266,0.656161197967982,0.6145496401244843,0.6145496401245731,0.004948590713316214
2588,65,210.7051282051282,0.3084879829631883,0.008139665837339789,0.5290782794270862,0.5025376783220681,0.6153846153846154,0.008031639793124429,0.6327692522311412,0.6013226895575263,0.6013226895582813,0.007712284647265477
954,639,212.7051282051282,3.004158881321198,0.0012622650283333132,0.8065873531049872,0.5039249466408213,0.7574334898278561,0.07727080947501658,0.9555952632530667,0.5972969093721359,0.5972969093775538,0.0007866376704912525
1754,639,212.7051282051282,3.004158881321198,0.0012622650283333132,0.8065873531049872,0.5039249466408213,0.7574334898278561,0.07727080947501658,0.9555952632530667,0.5972969093721359,0.5972969093775538,0.0007866376704912525
1979,639,212.7051282051282,3.004158881321198,0.0012622650283333132,0.8065873531049872,0.5039249466408213,0.7574334898278561,0.07727080947501658,0.9555952632530667,0.5972969093721359,0.5972969093775538,0.0007866376704912525
1529,639,212.7051282051282,3.004158881321198,0.0012622650283333132,0.8065873531049872,0.5039249466408213,0.7574334898278561,0.07727080947501658,0.9555952632530667,0.5972969093721359,0.5972969093775538,0.0007866376704912525
460,233,212.78205128205127,1.0950171717780322,0.0023086073874197125,0.5379055212687931,0.5040681192577612,0.5836909871244635,0.028137615231668373,0.637047112493788,0.5972500545498693,0.5972500545485371,0.00215797156299935
2096,82,210.62820512820514,0.38931158317609105,0.006198705079174829,0.508293816492336,0.4983644331710835,0.573170731707317,0.01004321626392355,0.6081333773798379,0.5965451003555611,0.5965451003546063,0.006062704605969138
1871,82,210.62820512820514,0.38931158317609105,0.006198705079174829,0.508293816492336,0.4983644331710835,0.573170731707317,0.01004321626392355,0.6081333773798379,0.5965451003555611,0.5965451003546063,0.006062704605969138
1646,82,210.62820512820514,0.38931158317609105,0.006198705079174829,0.508293816492336,0.4983644331710835,0.573170731707317,0.01004321626392355,0.6081333773798379,0.5965451003555611,0.5965451003546063,0.006062704605969138
1842,248,212.8846153846154,1.1649503161698282,0.002124265112940387,0.526817748009216,0.486438005057499,0.6088709677419355,0.029930743751881962,0.6236151553670068,0.5760730317285079,0.5760730317285301,0.0019567075230320086
1617,248,212.8846153846154,1.1649503161698282,0.002124265112940387,0.526817748009216,0.486438005057499,0.6088709677419355,0.029930743751881962,0.6236151553670068,0.5760730317285079,0.5760730317285301,0.0019567075230320086
2067,248,212.8846153846154,1.1649503161698282,0.002124265112940387,0.526817748009216,0.486438005057499,0.6088709677419355,0.029930743751881962,0.6236151553670068,0.5760730317285079,0.5760730317285301,0.0019567075230320086
2580,68,210.65384615384616,0.32280445499360966,0.00728151239843508,0.49514284309358536,0.47961353463585876,0.6470588235294118,0.008337897875966161,0.5923271696091239,0.5740195481634736,0.5740195481637844,0.007036527746828725
829,647,212.7051282051282,3.041769634138991,0.0012053848954040373,0.779884027326412,0.4754363937196304,0.758887171561051,0.07817491411005967,0.9239587994170306,0.5635149460061495,0.5635149460042177,0.0007330935131166783
99,299,212.23076923076923,1.4088437839797028,0.0019389168318978283,0.5797361327374507,0.4732372400174656,0.6989966555183946,0.036184607949740245,0.6883709934207642,0.5621644511308421,0.5621644511293988,0.0015790124424208685
2562,82,210.67948717948718,0.3892168198137893,0.006198274308113799,0.5082584932653316,0.46948424031061364,0.5853658536585366,0.01010162477940729,0.6079430988634673,0.5618222808271511,0.5618222808265294,0.005712182655237541
