stop_pct,target_pct,regime,num_trades,total_return,sharpe_ratio,win_rate,stop_hits,target_hits,avg_duration,strategy,period,std_dev,strategy_hash
0.05,0.075,Overall,3221,-0.21366854037488692,-9.052026851463836,0.44861844147780194,28.190003104625895,22.1670288730208,1.604781123874573,P47_S1.5,47,1.5,a2ae0926
0.05,0.075,Low Vol,863,-0.12021374270795582,-10.625216702125977,0.33951332560834296,0.0,0.0,1.902665121668598,P47_S1.5,47,1.5,a2ae0926
0.05,0.075,Medium Vol,1113,-0.08203834357251094,-5.629952300360577,0.4546271338724169,0.0,0.0,1.6801437556154537,P47_S1.5,47,1.5,a2ae0926
0.05,0.075,High Vol,1232,-0.025933398807687413,-1.4651176285220984,0.5194805194805194,0.0,0.0,1.3262987012987013,P47_S1.5,47,1.5,a2ae0926
0.05,0.075,Trending Up,246,-0.0129234847199734,-1.673156622118483,0.483739837398374,0.0,0.0,1.5040650406504066,P47_S1.5,47,1.5,a2ae0926
0.05,0.075,Trending Down,292,0.03666518512843275,4.036022418418933,0.6267123287671232,0.0,0.0,0.9965753424657534,P47_S1.5,47,1.5,a2ae0926
0.05,0.075,Ranging,2683,-0.23154875516444473,-11.2144002680471,0.42601565411852405,0.0,0.0,1.6802087215803205,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,Overall,3221,-0.33081474367433816,-14.26545644034345,0.390251474697299,33.095312014902206,11.0214219186588,1.8059608817137536,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,Low Vol,863,-0.14462280587549936,-12.690087580889182,0.3047508690614137,0.0,0.0,2.0428736964078795,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,Medium Vol,1113,-0.1386021702660989,-9.410390460793263,0.3926325247079964,0.0,0.0,1.884995507637017,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,High Vol,1232,-0.09147026041659456,-4.898710380108654,0.4472402597402597,0.0,0.0,1.5633116883116882,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,Trending Up,246,-0.025051901712453528,-2.985540273984477,0.4105691056910569,0.0,0.0,1.670731707317073,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,Trending Down,292,0.023743291833719926,2.2142908821295184,0.5342465753424658,0.0,0.0,1.332191780821918,P47_S1.5,47,1.5,a2ae0926
0.05,0.1,Ranging,2683,-0.3295385709693254,-16.406099375683148,0.37271710771524413,0.0,0.0,1.8699217294073798,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,Overall,3221,-0.30416897628332695,-11.559904409223352,0.4281279105867743,22.632722756907793,11.70443961502639,2.343992548897858,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,Low Vol,863,-0.1366310053514258,-10.569522416254234,0.33719582850521435,0.0,0.0,2.719582850521437,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,Medium Vol,1113,-0.13305611749146373,-7.9495369652411565,0.42677448337825696,0.0,0.0,2.3710691823899372,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,High Vol,1232,-0.06956100360465,-3.3590454872706235,0.4926948051948052,0.0,0.0,2.05275974025974,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,Trending Up,246,-0.023351816932630776,-2.5175706229816646,0.45121951219512196,0.0,0.0,2.2398373983739837,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,Trending Down,292,0.03197458701698119,2.7986389307549637,0.5753424657534246,0.0,0.0,1.8047945205479452,P47_S1.5,47,1.5,a2ae0926
0.075,0.1,Ranging,2683,-0.3096065875546701,-13.503442050080297,0.40998881848676855,0.0,0.0,2.41222512113306,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,Overall,3221,-0.413603178020321,-16.713682636283234,0.3939770257683949,25.58211735485874,3.228810928283142,2.5377212045948463,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,Low Vol,863,-0.15627723318854958,-12.351354436933713,0.32444959443800697,0.0,0.0,2.862108922363847,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,Medium Vol,1113,-0.17482751705052668,-10.688292958172028,0.40071877807726863,0.0,0.0,2.5148247978436657,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,High Vol,1232,-0.15701731638887162,-7.6106147267822895,0.43587662337662336,0.0,0.0,2.3295454545454546,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,Trending Up,246,-0.04477015564521236,-4.811912036760316,0.3902439024390244,0.0,0.0,2.5569105691056913,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,Trending Down,292,-0.007385218525067128,-0.5839650317097488,0.4828767123287671,0.0,0.0,2.3493150684931505,P47_S1.5,47,1.5,a2ae0926
0.075,0.15,Ranging,2683,-0.381552288136185,-17.369907708383387,0.38464405516213196,0.0,0.0,2.5564666418188593,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,Overall,3221,-0.4098882267863341,-15.126010293790435,0.4113629307668426,19.155541757218256,3.3529959639863396,2.9661595777708785,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,Low Vol,863,-0.15612136213021444,-11.291526886388082,0.3348783314020857,0.0,0.0,3.3383545770567786,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,Medium Vol,1113,-0.1800065264556472,-10.018532674733475,0.4168912848158131,0.0,0.0,2.9478885893980236,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,High Vol,1232,-0.14604925440857186,-6.487175751588434,0.4594155844155844,0.0,0.0,2.7232142857142856,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,Trending Up,246,-0.049505171928583724,-4.821949245221728,0.4024390243902439,0.0,0.0,3.2195121951219514,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,Trending Down,292,-0.005791329440381521,-0.4289481620352997,0.5034246575342466,0.0,0.0,2.743150684931507,P47_S1.5,47,1.5,a2ae0926
0.1,0.15,Ranging,2683,-0.3755366208092241,-15.520046459214427,0.4021617592247484,0.0,0.0,2.9672008945210586,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,Overall,3221,-0.4498351285976072,-17.17618872930054,0.4017385904998448,20.02483700714064,1.1487115802545793,3.0260788574976716,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,Low Vol,863,-0.16572721754308006,-12.126229306500266,0.3290845886442642,0.0,0.0,3.3638470451911937,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,Medium Vol,1113,-0.19257039292032363,-10.814543561402237,0.4106019766397125,0.0,0.0,2.9901168014375563,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,High Vol,1232,-0.18215869066672274,-8.265260153291933,0.4439935064935065,0.0,0.0,2.8238636363636362,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,Trending Up,246,-0.05126740493813553,-4.880074306937504,0.3943089430894309,0.0,0.0,3.2804878048780486,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,Trending Down,292,-0.01788120459489062,-1.302768272928542,0.4794520547945205,0.0,0.0,2.8835616438356166,P47_S1.5,47,1.5,a2ae0926
0.1,0.2,Ranging,2683,-0.4095474362383481,-17.567455486322903,0.39396198285501305,0.0,0.0,3.018263138278047,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,Overall,3221,-0.4545361564150341,-12.992027078152171,0.4160198696057125,0.0,0.0,4.666252716547656,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,Low Vol,863,-0.16160090615837364,-9.435728617905765,0.33951332560834296,0.0,0.0,4.6906141367323295,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,Medium Vol,1113,-0.20568809408524225,-7.923975063921326,0.4249775381850854,0.0,0.0,4.592093441150045,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,High Vol,1232,-0.1771422803974596,-6.271325925632137,0.461038961038961,0.0,0.0,4.704545454545454,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,Trending Up,246,-0.04650892138858165,-3.5814562899833553,0.4186991869918699,0.0,0.0,5.373983739837398,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,Trending Down,292,-0.04104000929822882,-2.1581148136312436,0.4828767123287671,0.0,0.0,4.866438356164384,P47_S1.5,47,1.5,a2ae0926
0.0,0.0,Ranging,2683,-0.40344725780474566,-12.814250121444452,0.40849795005590755,0.0,0.0,4.579575102497205,P47_S1.5,47,1.5,a2ae0926
0.03,0.05,Overall,3219,-0.07556898569340631,-3.9698279665942575,0.5411618515066791,30.040385212799002,44.79652065858962,0.773842808325567,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,Low Vol,830,-0.07441183236946314,-8.121656920036857,0.42048192771084336,0.0,0.0,1.0686746987951807,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,Medium Vol,1116,-0.027640474783425906,-2.4100252175507686,0.5456989247311828,0.0,0.0,0.7840501792114696,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,High Vol,1261,0.029197937550744957,2.3107941148411384,0.6177636796193497,0.0,0.0,0.570975416336241,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,Trending Up,284,-0.005080360964746511,-0.8499601971370756,0.5422535211267606,0.0,0.0,0.7253521126760564,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,Trending Down,307,0.028333025154080316,4.721674823073542,0.7198697068403909,0.0,0.0,0.38762214983713356,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,Ranging,2628,-0.09644889711827664,-5.708618260811804,0.5201674277016742,0.0,0.0,0.8242009132420092,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,Overall,3219,-0.18427615248805052,-7.5674188407006415,0.4603914259086673,28.05219012115564,23.796210003106555,1.5212799005902453,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,Low Vol,830,-0.11212266377945579,-9.77346918030408,0.3530120481927711,0.0,0.0,1.8566265060240963,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,Medium Vol,1116,-0.08717899075247815,-5.9020093435936065,0.4507168458781362,0.0,0.0,1.549283154121864,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,High Vol,1261,0.007633359383515614,0.4328393082795155,0.5392545598731165,0.0,0.0,1.2704203013481363,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,Trending Up,284,-0.009494090042846515,-1.1464724517944873,0.4788732394366197,0.0,0.0,1.4964788732394365,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,Trending Down,307,0.03880640450999073,4.1750349826725355,0.6351791530944625,0.0,0.0,0.996742671009772,P41_S1.5,41,1.5,e2b1b30f
0.05,0.075,Ranging,2628,-0.20722221977879185,-9.823590654791966,0.4379756468797565,0.0,0.0,1.5852359208523592,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,Overall,3219,-0.325839054518667,-13.875940635301529,0.3936004970487729,33.45759552656104,11.183597390493942,1.7440198819509165,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,Low Vol,830,-0.14217891352733003,-12.398649373113443,0.3108433734939759,0.0,0.0,2.008433734939759,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,Medium Vol,1116,-0.1497901760210546,-10.194761230794871,0.3826164874551971,0.0,0.0,1.7544802867383513,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,High Vol,1261,-0.07487644858348652,-3.937858231452203,0.45678033306899285,0.0,0.0,1.5519429024583664,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,Trending Up,284,-0.026535776779863407,-3.000773238462253,0.40492957746478875,0.0,0.0,1.7077464788732395,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,Trending Down,307,0.019223987172037216,1.7554056414241113,0.5342019543973942,0.0,0.0,1.3322475570032573,P41_S1.5,41,1.5,e2b1b30f
0.05,0.1,Ranging,2628,-0.320524254323027,-15.82364730550966,0.3759512937595129,0.0,0.0,1.796042617960426,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,Overall,3219,-0.29657940182134024,-11.15732499594197,0.43212177694936316,22.615719167443306,11.804908356632495,2.229574401988195,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,Low Vol,830,-0.13348784561347482,-10.339660828162287,0.3421686746987952,0.0,0.0,2.6180722891566264,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,Medium Vol,1116,-0.13553090343585816,-8.09439884002465,0.42562724014336917,0.0,0.0,2.2195340501792113,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,High Vol,1261,-0.05922755855841966,-2.823805271430033,0.4964314036478985,0.0,0.0,1.9746233148295005,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,Trending Up,284,-0.02573008533022403,-2.617155174630865,0.44366197183098594,0.0,0.0,2.109154929577465,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,Trending Down,307,0.029933079367441495,2.587690536047732,0.5863192182410424,0.0,0.0,1.758957654723127,P41_S1.5,41,1.5,e2b1b30f
0.075,0.1,Ranging,2628,-0.29898585254588894,-12.976363530113934,0.4128614916286149,0.0,0.0,2.297564687975647,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,Overall,3219,-0.4120911107909263,-16.5681073675965,0.3951537744641193,25.69120844982914,3.1997514756135446,2.436470953712333,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,Low Vol,830,-0.15818236779187567,-12.7593422253576,0.3228915662650602,0.0,0.0,2.7759036144578313,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,Medium Vol,1116,-0.17202468860350706,-10.36949466158981,0.40053763440860213,0.0,0.0,2.3637992831541217,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,High Vol,1261,-0.15436698953525463,-7.433793612001195,0.43695479777954005,0.0,0.0,2.269627279936558,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,Trending Up,284,-0.04611133137672219,-4.618569996549385,0.3908450704225352,0.0,0.0,2.4119718309859155,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,Trending Down,307,-0.020206393368526587,-1.6292138849559286,0.4820846905537459,0.0,0.0,2.3517915309446256,P41_S1.5,41,1.5,e2b1b30f
0.075,0.15,Ranging,2628,-0.3709607631755446,-16.764930047017806,0.3854642313546423,0.0,0.0,2.4490106544901065,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,Overall,3219,-0.4063816630938748,-14.957455602587416,0.4113078595837217,18.949984467225846,3.324013668841255,2.823547685616651,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,Low Vol,830,-0.1548615289248586,-11.555458012021361,0.3301204819277108,0.0,0.0,3.2096385542168675,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,Medium Vol,1116,-0.17254396880390188,-9.518881942652717,0.4157706093189964,0.0,0.0,2.7795698924731185,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,High Vol,1261,-0.14885716628194512,-6.5715514066311185,0.4599524187153053,0.0,0.0,2.598731165741475,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,Trending Up,284,-0.04586754486569511,-4.233713270582814,0.4084507042253521,0.0,0.0,2.9190140845070425,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,Trending Down,307,-0.022166421131830094,-1.6451483596410095,0.501628664495114,0.0,0.0,2.752442996742671,P41_S1.5,41,1.5,e2b1b30f
0.1,0.15,Ranging,2628,-0.36374136092563436,-15.020823743797282,0.4010654490106545,0.0,0.0,2.821537290715373,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,Overall,3219,-0.4470245540446489,-17.14571275244589,0.4029201615408512,19.726623174899036,1.0251630941286114,2.874495184840012,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,Low Vol,830,-0.1623492028169956,-12.20590022833126,0.3253012048192771,0.0,0.0,3.227710843373494,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,Medium Vol,1116,-0.18834228015766763,-10.598057866424638,0.40949820788530467,0.0,0.0,2.825268817204301,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,High Vol,1261,-0.18447392007347763,-8.390204168129184,0.44726407613005553,0.0,0.0,2.67644726407613,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,Trending Up,284,-0.04808150234234132,-4.375674719128876,0.40492957746478875,0.0,0.0,2.9683098591549295,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,Trending Down,307,-0.030548224649843303,-2.233764000654113,0.48859934853420195,0.0,0.0,2.8436482084690553,P41_S1.5,41,1.5,e2b1b30f
0.1,0.2,Ranging,2628,-0.40078887054968104,-17.330131562249544,0.3926940639269406,0.0,0.0,2.867960426179604,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,Overall,3219,-0.45256134474675347,-13.035756540534866,0.418452935694315,0.0,0.0,4.305684995340168,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,Low Vol,830,-0.1609709352627433,-9.783745029291014,0.3349397590361446,0.0,0.0,4.3349397590361445,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,Medium Vol,1116,-0.20322651925122193,-7.97899996355175,0.42562724014336917,0.0,0.0,4.224910394265233,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,High Vol,1261,-0.1781830029972702,-6.219800478037712,0.4662965900079302,0.0,0.0,4.3441712926249005,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,Trending Up,284,-0.0440970682634213,-3.3435328978621466,0.4295774647887324,0.0,0.0,4.619718309859155,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,Trending Down,307,-0.05677523246288407,-3.0711715885626067,0.48859934853420195,0.0,0.0,4.644951140065147,P41_S1.5,41,1.5,e2b1b30f
0.0,0.0,Ranging,2628,-0.39283536101656436,-12.497135744844242,0.4090563165905632,0.0,0.0,4.232115677321157,P41_S1.5,41,1.5,e2b1b30f
0.03,0.05,Overall,3200,-0.07187013259016772,-3.777382632081759,0.5425,29.9375,45.15625,0.758125,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,Low Vol,832,-0.07170870973754873,-7.7759421394144805,0.4266826923076923,0.0,0.0,1.0673076923076923,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,Medium Vol,1115,-0.03350628358253416,-2.925025362896226,0.537219730941704,0.0,0.0,0.757847533632287,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,High Vol,1241,0.03656014103916494,2.917914733291519,0.6261079774375503,0.0,0.0,0.5503626107977437,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,Trending Up,284,-0.0039188678469419536,-0.6652511427216401,0.545774647887324,0.0,0.0,0.721830985915493,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,Trending Down,312,0.02808805900827771,4.6446099695676635,0.7115384615384616,0.0,0.0,0.36217948717948717,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,Ranging,2604,-0.09367550046238493,-5.547399891568206,0.521889400921659,0.0,0.0,0.8095238095238095,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,Overall,3200,-0.17844653550084577,-7.365309138981655,0.4603125,27.500000000000004,23.625,1.5146875,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,Low Vol,832,-0.10943585522021071,-9.62736451834416,0.35336538461538464,0.0,0.0,1.8509615384615385,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,Medium Vol,1115,-0.0911043045398151,-6.214173893758948,0.44573991031390137,0.0,0.0,1.5452914798206279,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,High Vol,1241,0.016142356130889546,0.9121203016586552,0.5447219983883964,0.0,0.0,1.2562449637389201,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,Trending Up,284,-0.009913378982756349,-1.2358449906487732,0.47183098591549294,0.0,0.0,1.4859154929577465,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,Trending Down,312,0.036288289079396074,3.866296629904239,0.625,0.0,0.0,0.9615384615384616,P40_S1.5,40,1.5,07cc89a7
0.05,0.075,Ranging,2604,-0.19927746870323315,-9.474511753353738,0.4393241167434716,0.0,0.0,1.5841013824884793,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,Overall,3200,-0.3231936842047085,-13.867275588407443,0.3909375,32.90625,11.125,1.73375,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,Low Vol,832,-0.13625321355309472,-11.906491093193916,0.31490384615384615,0.0,0.0,1.9927884615384615,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,Medium Vol,1115,-0.15588552508417353,-10.7652566953937,0.37488789237668163,0.0,0.0,1.7497757847533633,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,High Vol,1241,-0.07095747327030111,-3.760633045003717,0.45527800161160353,0.0,0.0,1.5366639806607574,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,Trending Up,284,-0.02865345213776882,-3.3317420951245067,0.39436619718309857,0.0,0.0,1.6901408450704225,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,Trending Down,312,0.015258387143153751,1.3979399117780287,0.5224358974358975,0.0,0.0,1.294871794871795,P40_S1.5,40,1.5,07cc89a7
0.05,0.1,Ranging,2604,-0.3137006053613116,-15.530591230903692,0.37480798771121354,0.0,0.0,1.7910906298003073,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,Overall,3200,-0.2989303454945291,-11.34190399961663,0.4290625,22.5625,11.6875,2.1959375,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,Low Vol,832,-0.12929035115664378,-10.039348025243637,0.3449519230769231,0.0,0.0,2.550480769230769,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,Medium Vol,1115,-0.13999187902186372,-8.498967928289732,0.41614349775784754,0.0,0.0,2.198206278026906,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,High Vol,1241,-0.062051708700301744,-2.9699041089367215,0.49637389202256244,0.0,0.0,1.9468170829975826,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,Trending Up,284,-0.027916612064785573,-2.900498678798252,0.43661971830985913,0.0,0.0,2.0598591549295775,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,Trending Down,312,0.025777169480722062,2.233324849474329,0.5705128205128205,0.0,0.0,1.7115384615384615,P40_S1.5,40,1.5,07cc89a7
0.075,0.1,Ranging,2604,-0.29692020251052964,-12.93939716219839,0.4112903225806452,0.0,0.0,2.2688172043010755,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,Overall,3200,-0.4138724407980473,-16.807859335004096,0.391875,25.624999999999996,3.125,2.4003125,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,Low Vol,832,-0.15530786054847767,-12.622830807734655,0.3245192307692308,0.0,0.0,2.7103365384615383,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,Medium Vol,1115,-0.17548657817487023,-10.795791826307102,0.39282511210762333,0.0,0.0,2.339910313901345,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,High Vol,1241,-0.1562704380467781,-7.5472937995871066,0.43513295729250606,0.0,0.0,2.2377115229653506,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,Trending Up,284,-0.04785179582639809,-4.966902977978476,0.3873239436619718,0.0,0.0,2.3556338028169015,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,Trending Down,312,-0.02383865203144353,-1.943236261378622,0.46474358974358976,0.0,0.0,2.282051282051282,P40_S1.5,40,1.5,07cc89a7
0.075,0.15,Ranging,2604,-0.3693825529853475,-16.75673742021963,0.3836405529953917,0.0,0.0,2.4193548387096775,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,Overall,3200,-0.4067828466599287,-15.091233379265486,0.4090625,18.96875,3.25,2.7840625,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,Low Vol,832,-0.15184093409221178,-11.368768060875585,0.33413461538461536,0.0,0.0,3.123798076923077,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,Medium Vol,1115,-0.17537778736739162,-9.87409667452991,0.40717488789237666,0.0,0.0,2.736322869955157,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,High Vol,1241,-0.14947932776656436,-6.608104175237879,0.46011281224818695,0.0,0.0,2.588235294117647,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,Trending Up,284,-0.04676101131788424,-4.459610551221463,0.4084507042253521,0.0,0.0,2.813380281690141,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,Trending Down,312,-0.026087749387160075,-1.9547575452257888,0.483974358974359,0.0,0.0,2.6858974358974357,P40_S1.5,40,1.5,07cc89a7
0.1,0.15,Ranging,2604,-0.36101292369815374,-14.941418349923817,0.4001536098310292,0.0,0.0,2.792626728110599,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,Overall,3200,-0.4489393478528907,-17.38087345505107,0.4,19.8125,0.96875,2.8378125,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,Low Vol,832,-0.15935536955045682,-12.019678432261896,0.3293269230769231,0.0,0.0,3.141826923076923,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,Medium Vol,1115,-0.18938325125632238,-10.828716247849023,0.4008968609865471,0.0,0.0,2.780269058295964,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,High Vol,1241,-0.1890858163258653,-8.65358276865043,0.44560838033843675,0.0,0.0,2.6752618855761483,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,Trending Up,284,-0.047650450917545384,-4.426023694537563,0.40492957746478875,0.0,0.0,2.859154929577465,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,Trending Down,312,-0.034974528652737646,-2.595612736039641,0.47115384615384615,0.0,0.0,2.782051282051282,P40_S1.5,40,1.5,07cc89a7
0.1,0.2,Ranging,2604,-0.40039638179402004,-17.3899622377809,0.39093701996927804,0.0,0.0,2.8421658986175116,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,Overall,3200,-0.46036034054314934,-13.365921573164632,0.41375,0.0,0.0,4.2478125,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,Low Vol,832,-0.16042958562938026,-9.586009250580382,0.33774038461538464,0.0,0.0,4.215144230769231,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,Medium Vol,1115,-0.20904345758988585,-8.314036353497213,0.4170403587443946,0.0,0.0,4.143497757847534,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,High Vol,1241,-0.18439248101154215,-6.466243478143491,0.46091861402095086,0.0,0.0,4.3481063658340044,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,Trending Up,284,-0.04236076560273949,-3.330964666413623,0.426056338028169,0.0,0.0,4.408450704225352,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,Trending Down,312,-0.06345628245533586,-3.3770885213209696,0.47115384615384615,0.0,0.0,4.528846153846154,P40_S1.5,40,1.5,07cc89a7
0.0,0.0,Ranging,2604,-0.39830850339368307,-12.757063021374732,0.4055299539170507,0.0,0.0,4.196620583717358,P40_S1.5,40,1.5,07cc89a7
0.03,0.05,Overall,3189,0.024980718324309592,1.2661718819167305,0.5929758544998432,27.59485732204453,51.175917215428036,0.6124176857949201,P28_S1.0,28,1.0,99ba9aea
0.03,0.05,Low Vol,742,-0.02979443069825427,-3.350427159355777,0.5013477088948787,0.0,0.0,0.8584905660377359,P28_S1.0,28,1.0,99ba9aea
0.03,0.05,Medium Vol,1089,-0.00852744874816247,-0.7397419586559741,0.5785123966942148,0.0,0.0,0.6703397612488522,P28_S1.0,28,1.0,99ba9aea
0.03,0.05,High Vol,1348,0.06800224854056669,5.107789736516647,0.6572700296735905,0.0,0.0,0.43026706231454004,P28_S1.0,28,1.0,99ba9aea
0.03,0.05,Trending Up,301,0.006217868616479771,1.032567630581082,0.6179401993355482,0.0,0.0,0.627906976744186,P28_S1.0,28,1.0,99ba9aea
0.03,0.05,Trending Down,361,0.011889645412310967,1.7219692262443087,0.6371191135734072,0.0,0.0,0.4155124653739612,P28_S1.0,28,1.0,99ba9aea
0.03,0.05,Ranging,2527,0.006677862864219897,0.3915642713917825,0.5836960823110408,0.0,0.0,0.6387020182034032,P28_S1.0,28,1.0,99ba9aea
