timestamp,Open,High,Low,Close,Volume,trade_count,vwap
2024-03-26 09:30:00-04:00,521.23,521.26,520.92,521.01,342898,,
2024-03-26 09:31:00-04:00,521.03,521.11,520.88,521.07,186082,,
2024-03-26 09:32:00-04:00,521.05,521.32,521.04,521.22,144430,,
2024-03-26 09:33:00-04:00,521.23,521.36,521.15,521.2896,120104,,
